Name,Wikipedia link (en),Redirected,Redirect link
Hydronephrosis,https://en.wikipedia.org/wiki/Hydronephrosis,No,https://en.wikipedia.org/wiki/Hydronephrosis
Hydrophobia,https://en.wikipedia.org/wiki/Rabies,No,https://en.wikipedia.org/wiki/Rabies
Hydrops fetalis,https://en.wikipedia.org/wiki/Hydrops_fetalis,No,https://en.wikipedia.org/wiki/Hydrops_fetalis
Hydroxycarboxylic aciduria,https://en.wikipedia.org/wiki/Hydroxycarboxylic_aciduria,Yes,https://en.wikipedia.org/wiki/Primary_hyperoxaluria
Hydroxymethylglutaric aciduria,https://en.wikipedia.org/wiki/Hydroxymethylglutaric_aciduria,Yes,https://en.wikipedia.org/wiki/3-Hydroxy-3-methylglutaryl-CoA_lyase_deficiency
Hygroma cervical,https://en.wikipedia.org/wiki/Hygroma_cervical,Yes,https://en.wikipedia.org/wiki/Cystic_hygroma
Hymenolepiasis,https://en.wikipedia.org/wiki/Hymenolepiasis,No,https://en.wikipedia.org/wiki/Hymenolepiasis
Hyper IgE,https://en.wikipedia.org/wiki/Hyper_IgE,Yes,https://en.wikipedia.org/wiki/Hyperimmunoglobulin_E_syndrome
Hyper IgM syndrome,https://en.wikipedia.org/wiki/Hyper_IgM_syndrome,No,https://en.wikipedia.org/wiki/Hyper_IgM_syndrome
Hyperadrenalism,https://en.wikipedia.org/wiki/Hyperadrenalism,Yes,https://en.wikipedia.org/wiki/Cushing%27s_syndrome
Hyperaldosteronism familial type 2,https://en.wikipedia.org/wiki/Hyperaldosteronism_familial_type_2,Yes,https://en.wikipedia.org/wiki/Hyperaldosteronism
"Hyperaldosteronism, familial type 1","https://en.wikipedia.org/wiki/Hyperaldosteronism,_familial_type_1",Yes,https://en.wikipedia.org/wiki/Hyperaldosteronism
Hyperaldosteronism,https://en.wikipedia.org/wiki/Hyperaldosteronism,No,https://en.wikipedia.org/wiki/Hyperaldosteronism
Hyperammonemia,https://en.wikipedia.org/wiki/Hyperammonemia,No,https://en.wikipedia.org/wiki/Hyperammonemia
Hyperandrogenism,https://en.wikipedia.org/wiki/Hyperandrogenism,No,https://en.wikipedia.org/wiki/Hyperandrogenism
Hyperbilirubinemia,https://en.wikipedia.org/wiki/Hyperbilirubinemia,Yes,https://en.wikipedia.org/wiki/Bilirubin#Hyperbilirubinemia
Hypercalcemia,https://en.wikipedia.org/wiki/Hypercalcemia,Yes,https://en.wikipedia.org/wiki/Hypercalcaemia
Hypercalcinuria idiopathic,https://en.wikipedia.org/wiki/Idiopathic_hypercalcinuria,No,https://en.wikipedia.org/wiki/Idiopathic_hypercalcinuria
Hypercalcinuria,https://en.wikipedia.org/wiki/Hypercalcinuria,Yes,https://en.wikipedia.org/wiki/Hypercalciuria
Hypercementosis,https://en.wikipedia.org/wiki/Hypercementosis,No,https://en.wikipedia.org/wiki/Hypercementosis
Hypercholesterolemia,https://en.wikipedia.org/wiki/Hypercholesterolemia,No,https://en.wikipedia.org/wiki/Hypercholesterolemia
Hyperchylomicronemia,https://en.wikipedia.org/wiki/Hyperchylomicronemia,Yes,https://en.wikipedia.org/wiki/Hyperlipidemia
Hyperekplexia,https://en.wikipedia.org/wiki/Hyperekplexia,No,https://en.wikipedia.org/wiki/Hyperekplexia
Hypereosinophilic syndrome,https://en.wikipedia.org/wiki/Hypereosinophilic_syndrome,No,https://en.wikipedia.org/wiki/Hypereosinophilic_syndrome
Hypergeusia,https://en.wikipedia.org/wiki/Hypergeusia,No,https://en.wikipedia.org/wiki/Hypergeusia
Hyperglycemia,https://en.wikipedia.org/wiki/Hyperglycemia,No,https://en.wikipedia.org/wiki/Hyperglycemia
Hyperglycerolemia,https://en.wikipedia.org/wiki/Hyperglycerolemia,No,https://en.wikipedia.org/wiki/Hyperglycerolemia
"Hyperglycinemia, ketotic",https://en.wikipedia.org/wiki/Propionic_acidemia,No,https://en.wikipedia.org/wiki/Propionic_acidemia
"Hyperglycinemia, non-ketotic",https://en.wikipedia.org/wiki/Glycine_encephalopathy,No,https://en.wikipedia.org/wiki/Glycine_encephalopathy
Hyperhidrosis,https://en.wikipedia.org/wiki/Hyperhidrosis,No,https://en.wikipedia.org/wiki/Hyperhidrosis
Hyperhomocysteinemia,https://en.wikipedia.org/wiki/Hyperhomocysteinemia,No,https://en.wikipedia.org/wiki/Hyperhomocysteinemia
Hyper-IgD syndrome,https://en.wikipedia.org/wiki/Hyperimmunoglobinemia_D_with_recurrent_fever,Yes,https://en.wikipedia.org/wiki/Mevalonate_kinase_deficiency#Hyper-IgD_syndrome
Hyperimmunoglobinemia D with recurrent fever,https://en.wikipedia.org/wiki/Hyperimmunoglobinemia_D_with_recurrent_fever,Yes,https://en.wikipedia.org/wiki/Mevalonate_kinase_deficiency#Hyper-IgD_syndrome
Hyperimmunoglobulinemia E,https://en.wikipedia.org/wiki/Hyperimmunoglobulinemia_E,Yes,https://en.wikipedia.org/wiki/Hyperimmunoglobulin_E_syndrome
"Hyperinsulinism in children, congenital","https://en.wikipedia.org/wiki/Hyperinsulinism_in_children,_congenital",Yes,https://en.wikipedia.org/wiki/Congenital_hyperinsulinism
"Hyperinsulinism, diffuse","https://en.wikipedia.org/wiki/Hyperinsulinism,_diffuse",Yes,https://en.wikipedia.org/wiki/Congenital_hyperinsulinism
"Hyperinsulinism, focal","https://en.wikipedia.org/wiki/Hyperinsulinism,_focal",Yes,https://en.wikipedia.org/wiki/Congenital_hyperinsulinism
Hyperkalemia,https://en.wikipedia.org/wiki/Hyperkalemia,No,https://en.wikipedia.org/wiki/Hyperkalemia
Hyperkalemic periodic paralysis,https://en.wikipedia.org/wiki/Hyperkalemic_periodic_paralysis,No,https://en.wikipedia.org/wiki/Hyperkalemic_periodic_paralysis
Hyperkeratosis lenticularis perstans of Flegel,https://en.wikipedia.org/wiki/Hyperkeratosis_lenticularis_perstans_of_Flegel,Yes,https://en.wikipedia.org/wiki/Hyperkeratosis#Other
Hyperkeratosis lenticularis perstans,https://en.wikipedia.org/wiki/Hyperkeratosis_lenticularis_perstans,Yes,https://en.wikipedia.org/wiki/Hyperkeratosis#Other
Hyperlipoproteinemia type I,https://en.wikipedia.org/wiki/Hyperlipoproteinemia_type_I,Yes,https://en.wikipedia.org/wiki/Hyperlipidemia#type_I
Hyperlipoproteinemia type II,https://en.wikipedia.org/wiki/Hyperlipoproteinemia_type_II,Yes,https://en.wikipedia.org/wiki/Hyperlipidemia#Hyperlipoproteinemia_type_II
Hyperlipoproteinemia type III,https://en.wikipedia.org/wiki/Hyperlipoproteinemia_type_III,Yes,https://en.wikipedia.org/wiki/Hyperlipidemia
Hyperlipoproteinemia type IV,https://en.wikipedia.org/wiki/Hyperlipoproteinemia_type_IV,Yes,https://en.wikipedia.org/wiki/Hyperlipidemia
Hyperlipoproteinemia type V,https://en.wikipedia.org/wiki/Hyperlipoproteinemia_type_V,Yes,https://en.wikipedia.org/wiki/Hyperlipidemia
Hyperlipoproteinemia,https://en.wikipedia.org/wiki/Hyperlipoproteinemia,Yes,https://en.wikipedia.org/wiki/Hyperlipidemia
Hyperlysinemia,https://en.wikipedia.org/wiki/Hyperlysinemia,No,https://en.wikipedia.org/wiki/Hyperlysinemia
Hyperopia,https://en.wikipedia.org/wiki/Hyperopia,Yes,https://en.wikipedia.org/wiki/Far-sightedness
"Hyperornithinemia, hyperammonemia, homocitrullinuria syndrome","https://en.wikipedia.org/wiki/Hyperornithinemia,_hyperammonemia,_homocitrullinuria_syndrome",Yes,https://en.wikipedia.org/wiki/Ornithine_translocase_deficiency
Hyperostosis cortical infantile,https://en.wikipedia.org/wiki/Hyperostosis_cortical_infantile,Yes,https://en.wikipedia.org/wiki/Infantile_cortical_hyperostosis
Hyperostosis corticalis generalisata,https://en.wikipedia.org/wiki/Hyperostosis_Corticalis_Generalisata,Yes,https://en.wikipedia.org/wiki/Worth_syndrome
Hyperostosis frontalis interna,https://en.wikipedia.org/wiki/Hyperostosis_frontalis_interna,No,https://en.wikipedia.org/wiki/Hyperostosis_frontalis_interna
Hyperoxaluria type 1,https://en.wikipedia.org/wiki/Hyperoxaluria_type_1,Yes,https://en.wikipedia.org/wiki/Primary_hyperoxaluria
Hyperoxaluria,https://en.wikipedia.org/wiki/Hyperoxaluria,No,https://en.wikipedia.org/wiki/Hyperoxaluria
Hyperparathyroidism,https://en.wikipedia.org/wiki/Hyperparathyroidism,No,https://en.wikipedia.org/wiki/Hyperparathyroidism
Hyperphenylalaninemia,https://en.wikipedia.org/wiki/Hyperphenylalaninemia,No,https://en.wikipedia.org/wiki/Hyperphenylalaninemia
Hyperpipecolatemia,https://en.wikipedia.org/wiki/Hyperpipecolatemia,Yes,https://en.wikipedia.org/wiki/Pipecolic_acidemia
Hyperprolactinemia,https://en.wikipedia.org/wiki/Hyperprolactinemia,Yes,https://en.wikipedia.org/wiki/Hyperprolactinaemia
Hyperprolinemia,https://en.wikipedia.org/wiki/Hyperprolinemia,No,https://en.wikipedia.org/wiki/Hyperprolinemia
Hyperreflexia,https://en.wikipedia.org/wiki/Hyperreflexia,No,https://en.wikipedia.org/wiki/Hyperreflexia
Hyper-reninism,https://en.wikipedia.org/wiki/Hyper-reninism,Yes,https://en.wikipedia.org/wiki/Hyperaldosteronism
Hypersensitivity,https://en.wikipedia.org/wiki/Hypersensitivity,No,https://en.wikipedia.org/wiki/Hypersensitivity
Hypersensitivity type I,https://en.wikipedia.org/wiki/Type_I_hypersensitivity,No,https://en.wikipedia.org/wiki/Type_I_hypersensitivity
Hypersensitivity type II,https://en.wikipedia.org/wiki/Type_II_hypersensitivity,No,https://en.wikipedia.org/wiki/Type_II_hypersensitivity
Hypersensitivity type III,https://en.wikipedia.org/wiki/Type_III_hypersensitivity,No,https://en.wikipedia.org/wiki/Type_III_hypersensitivity
Hypersensitivity type IV,https://en.wikipedia.org/wiki/Type_IV_hypersensitivity,No,https://en.wikipedia.org/wiki/Type_IV_hypersensitivity
Hypersomnolence,https://en.wikipedia.org/wiki/Hypersomnolence,Yes,https://en.wikipedia.org/wiki/Hypersomnia
Hypertension,https://en.wikipedia.org/wiki/Hypertension,No,https://en.wikipedia.org/wiki/Hypertension
Hypertensive retinopathy,https://en.wikipedia.org/wiki/Hypertensive_retinopathy,No,https://en.wikipedia.org/wiki/Hypertensive_retinopathy
Hyperthermia,https://en.wikipedia.org/wiki/Hyperthermia,No,https://en.wikipedia.org/wiki/Hyperthermia
Hyperthyroidism,https://en.wikipedia.org/wiki/Hyperthyroidism,No,https://en.wikipedia.org/wiki/Hyperthyroidism
Hypertrichosis lanuginosa congenita,https://en.wikipedia.org/wiki/Hypertrichosis_lanuginosa_congenita,Yes,https://en.wikipedia.org/wiki/Hypertrichosis
"Hypertrichosis lanuginosa, acquired","https://en.wikipedia.org/wiki/Hypertrichosis_lanuginosa,_acquired",Yes,https://en.wikipedia.org/wiki/Hypertrichosis
Hypertriglycidemia,https://en.wikipedia.org/wiki/Hypertriglycidemia,Yes,https://en.wikipedia.org/wiki/Hypertriglyceridemia
Hypertrophic cardiomyopathy,https://en.wikipedia.org/wiki/Hypertrophic_cardiomyopathy,No,https://en.wikipedia.org/wiki/Hypertrophic_cardiomyopathy
Hypertropia,https://en.wikipedia.org/wiki/Hypertropia,No,https://en.wikipedia.org/wiki/Hypertropia
Hypertryptophanemia,https://en.wikipedia.org/wiki/Hypertryptophanemia,No,https://en.wikipedia.org/wiki/Hypertryptophanemia
Hypervitaminosis A,https://en.wikipedia.org/wiki/Hypervitaminosis_A,No,https://en.wikipedia.org/wiki/Hypervitaminosis_A
Hypervitaminosis D,https://en.wikipedia.org/wiki/Hypervitaminosis_D,Yes,https://en.wikipedia.org/wiki/Vitamin_D_toxicity
Hypervitaminosis E,https://en.wikipedia.org/wiki/Hypervitaminosis_E,Yes,https://en.wikipedia.org/wiki/Vitamin_E
Hypoactive sexual desire disorder,https://en.wikipedia.org/wiki/Hypoactive_sexual_desire_disorder,No,https://en.wikipedia.org/wiki/Hypoactive_sexual_desire_disorder
Hypoadrenalism,https://en.wikipedia.org/wiki/Hypoadrenalism,Yes,https://en.wikipedia.org/wiki/Adrenal_insufficiency
Hypoaldosteronism,https://en.wikipedia.org/wiki/Hypoaldosteronism,No,https://en.wikipedia.org/wiki/Hypoaldosteronism
"Hypobetalipoprotéinemia, familial","https://en.wikipedia.org/wiki/Hypobetalipoprot%C3%A9inemia,_familial",Yes,https://en.wikipedia.org/wiki/Hypobetalipoproteinemia
Hypocalcemia,https://en.wikipedia.org/wiki/Hypocalcemia,No,https://en.wikipedia.org/wiki/Hypocalcemia
Hypochondriasis,https://en.wikipedia.org/wiki/Hypochondriasis,No,https://en.wikipedia.org/wiki/Hypochondriasis
Hypochondrogenesis,https://en.wikipedia.org/wiki/Hypochondrogenesis,No,https://en.wikipedia.org/wiki/Hypochondrogenesis
Hypochondroplasia,https://en.wikipedia.org/wiki/Hypochondroplasia,No,https://en.wikipedia.org/wiki/Hypochondroplasia
Hypocomplementemic urticarial vasculitis,https://en.wikipedia.org/wiki/Hypocomplementemic_urticarial_vasculitis,Yes,https://en.wikipedia.org/wiki/Urticarial_vasculitis
Hypodermyasis,https://en.wikipedia.org/wiki/Hypodermyasis,No,https://en.wikipedia.org/wiki/Hypodermyasis
Hypodontia of incisors and premolars,https://en.wikipedia.org/wiki/Hypodontia_of_incisors_and_premolars,Yes,https://en.wikipedia.org/wiki/Hypodontia
Hypodysfibrinogenemia,https://en.wikipedia.org/wiki/Hypodysfibrinogenemia,No,https://en.wikipedia.org/wiki/Hypodysfibrinogenemia
Hypoglycemia,https://en.wikipedia.org/wiki/Hypoglycemia,No,https://en.wikipedia.org/wiki/Hypoglycemia
"Hypogonadism, isolated, hypogonadotropic","https://en.wikipedia.org/wiki/Hypogonadism,_isolated,_hypogonadotropic",Yes,https://en.wikipedia.org/wiki/Hypogonadism
Hypogonadism,https://en.wikipedia.org/wiki/Hypogonadism,No,https://en.wikipedia.org/wiki/Hypogonadism
Hypohidrotic Ectodermal Dysplasia,https://en.wikipedia.org/wiki/Hypohidrotic_Ectodermal_Dysplasia,Yes,https://en.wikipedia.org/wiki/Hypohidrotic_ectodermal_dysplasia
Hypokalemia,https://en.wikipedia.org/wiki/Hypokalemia,No,https://en.wikipedia.org/wiki/Hypokalemia
Hypokalemic periodic paralysis,https://en.wikipedia.org/wiki/Hypokalemic_periodic_paralysis,No,https://en.wikipedia.org/wiki/Hypokalemic_periodic_paralysis
Hypokalemic periodic paralysis type 1,https://en.wikipedia.org/wiki/Hypokalemic_periodic_paralysis_type_1,Yes,https://en.wikipedia.org/wiki/Hypokalemic_periodic_paralysis
Hypokalemic sensory overstimulation,https://en.wikipedia.org/wiki/Hypokalemic_sensory_overstimulation,No,https://en.wikipedia.org/wiki/Hypokalemic_sensory_overstimulation
Hypolipoproteinemia,https://en.wikipedia.org/wiki/Hypolipoproteinemia,No,https://en.wikipedia.org/wiki/Hypolipoproteinemia
Hypomelanotic disorder,https://en.wikipedia.org/wiki/Hypomelanotic_disorder,Yes,https://en.wikipedia.org/wiki/Albinism
Hypomentia,https://en.wikipedia.org/wiki/Hypomentia,Yes,https://en.wikipedia.org/wiki/Prader%E2%80%93Willi_syndrome
Hypoparathyroidism,https://en.wikipedia.org/wiki/Hypoparathyroidism,No,https://en.wikipedia.org/wiki/Hypoparathyroidism
Hypophosphatasia,https://en.wikipedia.org/wiki/Hypophosphatasia,No,https://en.wikipedia.org/wiki/Hypophosphatasia
Hypophosphatemic rickets,https://en.wikipedia.org/wiki/Hypophosphatemic_rickets,Yes,https://en.wikipedia.org/wiki/X-linked_hypophosphatemia
Hypopituitarism,https://en.wikipedia.org/wiki/Hypopituitarism,No,https://en.wikipedia.org/wiki/Hypopituitarism
Hypopituitary dwarfism,https://en.wikipedia.org/wiki/Hypopituitary_dwarfism,Yes,https://en.wikipedia.org/wiki/Growth_hormone_deficiency
Hypoplastic left heart syndrome,https://en.wikipedia.org/wiki/Hypoplastic_left_heart_syndrome,No,https://en.wikipedia.org/wiki/Hypoplastic_left_heart_syndrome
Hypoplastic thumb mullerian aplasia,https://en.wikipedia.org/wiki/Hypoplastic_thumb_mullerian_aplasia,Yes,https://en.wikipedia.org/wiki/Michels_Caskey_syndrome
Hypoprothrombinemia,https://en.wikipedia.org/wiki/Hypoprothrombinemia,No,https://en.wikipedia.org/wiki/Hypoprothrombinemia
Hyporeninemic hypoaldosteronism,https://en.wikipedia.org/wiki/Hyporeninemic_hypoaldosteronism,Yes,https://en.wikipedia.org/wiki/Hypoaldosteronism
Hypospadias familial,https://en.wikipedia.org/wiki/Hypospadias_familial,Yes,https://en.wikipedia.org/wiki/Hypospadias
Hyposplenism,https://en.wikipedia.org/wiki/Hyposplenism,Yes,https://en.wikipedia.org/wiki/Asplenia#Hyposplenism
Hypothalamic dysfunction,https://en.wikipedia.org/wiki/Hypothalamic_dysfunction,Yes,https://en.wikipedia.org/wiki/Hypothalamic_disease
Hypothalamic hamartoblastoma syndrome,https://en.wikipedia.org/wiki/Hypothalamic_hamartoblastoma_syndrome,Yes,https://en.wikipedia.org/wiki/Pallister%E2%80%93Hall_syndrome
Hypothalamic hamartomas,https://en.wikipedia.org/wiki/Hypothalamic_hamartoma,Yes,https://en.wikipedia.org/wiki/Tuber_cinereum_hamartoma
Hypothermia,https://en.wikipedia.org/wiki/Hypothermia,No,https://en.wikipedia.org/wiki/Hypothermia
Hypothyroidism,https://en.wikipedia.org/wiki/Hypothyroidism,No,https://en.wikipedia.org/wiki/Hypothyroidism
Hypotrichosis,https://en.wikipedia.org/wiki/Hypotrichosis,Yes,https://en.wikipedia.org/wiki/Hair_loss#Hypotrichosis
Hypotropia,https://en.wikipedia.org/wiki/Hypotropia,Yes,https://en.wikipedia.org/wiki/Hypertropia
Hypoxia,https://en.wikipedia.org/wiki/Hypoxia_(medical),No,https://en.wikipedia.org/wiki/Hypoxia_(medical)
