diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
Q57557316,Q57557316, , , , , , , , , , , , , , , , , , , , 
Q4532199,Q4532199, , , , , , , , , , , , , , , , , , , , 
Q3851644,Q3851644, , , , , , , , , , , , , ,D47.02,C0221013,D034721,C9235, , , 
Sukar mediterraneo familiar,Q1144618,hantura,Q101991,Q26998324,Q26998324, , , , , , , , ,277.31,M04.1,C0031069,D010505,C84707,https://eu.wikipedia.org/wiki/Sukar_mediterraneo_familiar, , 
Q18966489,Q18966489, , , , , , , , , , , , , , ,C0025306, , , , , 
Q6822520,Q6822520, , , , , , , , , , , , , , , ,C538187, , , , 
Q6837318,Q6837318, , , , , , , , , , , , , , ,C2931537,C537576, , , , 
Q32136429,Q32136429, , , , , , , , , , , , , ,N04.8,C1836876,C537185,C128145, , , 
Q18344610,Q18344610, , , , , , , , , , , , , , ,CL1379045, , , , , 
Q1472703,Q1472703, , , , ,Arreta Galdu - Hiperaktibitate Asaldura,Q181923, , , , , , , , ,C0234985, , , , , 
Q54904376,Q54904376, , , , , , , , , , , , , , , , , , , , 
Q1944248,Q1944248, , , , , , , , , , , , , , ,"C0395941,C1857078", , , , , 
Q555816,Q555816, , , , , , , , , , , , , , , , , , , , 
Q582189,Q582189, , , , , , , , , , , , , , , , , , , , 
Q6911278,Q6911278, , , , , , , , , , , , , , , , , , , , 
Q24977247,Q24977247, , , , , , , , , , , , , ,G11.8,C1849085,C536989, , , , 
organo anitzeko disfuntzio-sindrome,Q1193870, , , , , , , , , , , , ,995.92, , ,D009102,C75568, , ,akats multiorganiko
Q304601,Q304601, , , , , , , , ,infekzio,Q166231, , ,134.0,"B87,B87.0,B87.1,B87.2,B87.3,B87.4,B87.8,B87.9",C0027030,D009198,C128400, , , 
Myxozoa,Q134882, , , , , , , , , , , , , , , ,D055764, ,https://eu.wikipedia.org/wiki/Myxozoa, , 
Q32144946,Q32144946, , , , , , , , , , , , , ,G71.2,C1854380,C538397, , , , 
Nekrofilia,Q181843, , , , , , , , , , , , , , , , , ,https://eu.wikipedia.org/wiki/Nekrofilia,Sexu-irrikak hilotzekin asetzeko joera, 
Q55999628,Q55999628, , , , , , , , , , , , , , ,"C1866558,C1866559", , , , , 
Q55345770,Q55345770, , , , , , , , , , , , , , ,C1858751,C536599, , , , 
neurofibromatosi,Q847605, , , , , , , , , , , , ,"237.7,237.70,237.71,237.72","Q85.00,Q85.01,Q85.02","C0027831,C0027832,C0162678,C0220695",D017253,"C3273,C3274,C6727",https://eu.wikipedia.org/wiki/Neurofibromatosi, ,Recklinghausenen neurofibromatosi
Q26989045,Q26989045, , , , , , , , ,Q3338704,Q3338704, , , , , ,D020258, , , , 
Q3961638,Q3961638, , , , , , , , ,Q2462253,Q2462253, , , , , , , , , , 
Q50349678,Q50349678, , , , , , , , , , , , , ,E75.2,"C0220756,C0268247,C1850363,C3179455", ,C126864, , , 
Q1475712,Q1475712, , , , , , , , ,Q2230578,Q2230578, , ,388.12, ,"C0018781,C2751629",D006317,C34664, , , 
Q1417880,Q1417880, , , , , , , , , , , , , , , , , , , , 
Q494925,Q494925, , , , , , , , , , , , , , , , , , , , 
Q79551283,Q79551283, , , , , , , , , , , , , , , , , , , , 
Q56013824,Q56013824, , , , , , , , , , , , , ,H26.0,C2931644,C537858, , , , 
Q66640744,Q66640744, , , , , , , , , , , , , , , , , , , , 
Q7830466,Q7830466, , , , , , , , , , , , ,130.7, ,C0040561,D014126, , , , 
Q93860628,Q93860628, , , , , , , , , , , , , , , , , , , , 
Q975088,Q975088, , , , , , , , , , , , , , ,"C0728895,C3887496", , , , , 
Q2657006,Q2657006, , , , , , , , , , , , , , , , , , , , 
Q48989848,Q48989848, , , , , , , , , , , , , , , , , , , , 
Q71844033,Q71844033, , , , , , , , , , , , , , , , , , , , 
onikogriposi,Q2495793, , , , , , , , , , , , , , , , , , , , 
Q7095151,Q7095151, , , , , , , , , , , , , ,L60.8, , , , , , 
Q7095153,Q7095153, , , , , , , , , , , , , , , , , , , , 
Q7095156,Q7095156, , , , , , , , , , , , , , ,CL548940, , , , , 
Q17146561,Q17146561, , , , , , , , , , , , , , , , , , , , 
Q3153685,Q3153685, , , , , , , , ,Q2182492,Q2182492, , , , , ,D062025, , , , 
Q7104932,Q7104932, , , , , , , , , , , , , , ,C1535893,D054971, , , , 
Osteozito,Q913236, , , , , , , , , , , , , , , ,D010011, ,https://eu.wikipedia.org/wiki/Osteozito,"Hezurreko zelula, osteoblasto batetik garatzen dena", 
Q56014249,Q56014249, , , , , , , , , , , , , ,Q87.0, , , , , , 
Q48834864,Q48834864, , , , , , , , , , , , , , ,C0271614, , , , , 
Q2106293,Q2106293, , , , , , , , , , , , , , , , , , , , 
Q3077016,Q3077016, , , , , , , , , , , , , , , ,D010145,C3302, , , 
Q7130160,Q7130160, , , , , , , , , , , , ,345.80,G40.0, , , , , , 
Q585140,Q585140, , , , , , , , , , , , , , ,C0266270, , , , , 
Q1996053,Q1996053, , , , , , , , , , , , , , ,"C0149521,C4014770",D050500,C84637, , , 
Q7136148,Q7136148, , , , , , , , , , , , ,239.7,"C75.0,D35.1,D44.2",C0030521,D010282,C3313, , , 
Q67504085,Q67504085, , , , , , , , , , , , , , , , , , , , 
Q7148484,Q7148484, , , , , , , , , , , , , ,E34.8,C1868546,C536310, , , , 
Q26492839,Q26492839, , , , , , , , , , , , , , ,C0279583, ,C7953, , , 
dermatitis perioral,Q1114789, , , , , , , , , , , , , , ,"C0263449,C0424489",D019557, , , , 
Q68462550,Q68462550, , , , , , , , , , , , , , , , , , , , 
Q52956039,Q52956039, , , , , , , , , , , , , , ,C0392475, ,C4681, , , 
Q425427,Q425427, , , , , , , , , , , , , , , ,D010733, , , , 
Q72071795,Q72071795, , , , , , , , , , , , , , , , , , , , 
Q1660485,Q1660485, , , , , , , , , , , , , , ,CL505184, , , , , 
Q2092226,Q2092226, , , , , , , , , , , , , ,E23.6,C4053775, ,C121150, , , 
Q70453764,Q70453764, , , , , , , , , , , , , , , , , , , , 
Q7193991,Q7193991, , , , , , , , , , , , ,704.8,L67.8, ,C537188, , , , 
Q7193994,Q7193994, , , , , , , , , , , , , ,Q84.1,C0263491,C562485, , , , 
pitiriasi likenoide kroniko,Q2097355, , , , , , , , , , , , , , , , , , , , 
pitiriasi likenoide eta barioliforme akutu,Q4118211, , , , , , , , , , , , ,696.5, ,"C0162850,C0162852", , , , , 
Q18924565,Q18924565, , , , , , , , , , , , , , , , , , , , 
Q41561321,Q41561321, , , , , , , , , , , , , , , , , , , , 
Q3395618,Q3395618, , , , , , , , , , , , ,753.14,Q61.1,C0085548,D017044,C84579, , , 
Q19000740,Q19000740, , , , , , , , ,infekzio,Q166231, , , , , ,D027601, , , , 
Q78258000,Q78258000, , , , , , , , , , , , , , , , , , , , 
Q55788662,Q55788662, , , , , , , , , , , , , ,M08.0,C3890733, ,C119034, , , 
Q70390864,Q70390864, , , , , , , , , , , , , , , , , , , , 
Q778642,Q778642, , , , , , , , ,Q334477,Q334477, , , , , , , , , , 
Q7233592,Q7233592, , , , , , , , , , , , , , , ,D004834, , , , 
Q33144536,Q33144536, , , , , , , , , , , , , , , , , , , , 
Q55783901,Q55783901, , , , , , , , , , , , ,286.9,D68.8,C0272339,C562725,C99022, , , 
Q1756133,Q1756133, , , , , , , , , , , , , , ,C0033074,D011304,C116367, , , 
Q55786295,Q55786295, , , , , , , , , , , , , ,G25.2,C0878578,C536418, , , , 
Q54143983,Q54143983, , , , , , , , , , , , , , , , , , , , 
Q7249604,Q7249604, , , , , , , , , , , , , , ,C2733650, , , , , 
prurigo nodular,Q3924802, , , , , , , , , , , , , , , , , , , , 
Q7254644,Q7254644, , , , , , , , , , , , ,289.89, ,C1283400,C537417, , , , 
Q110979474,Q110979474, , , , , , , , ,Pseudomonas aeruginosa,Q31856, , , , ,C0920182, , , , , 
Q99407401,Q99407401, , , , , , , , , , , , , , , , , , , , 
Q69493279,Q69493279, , , , , , , , , , , , , , , , , , , , 
Q3409596,Q3409596, , , , , , , , , , , , , , ,C0086873, , , , , 
Psitakosi,Q164727,"Eztul,Hipotentsio,Ondoez,Q12122651,Q5383279,Q7933601,artralgia,beherako,bradikardia,buruko min,esplenomegalia,eztarriko min,goragale,hepatomegalia,hotzikara,idorreri,insomnio,konjuntibitis,meningitis,mialgia,oka,polineuropatia,sukar","Q1129121,Q12122651,Q127076,Q1292082,Q1362864,Q1502312,Q167844,Q178436,Q186889,Q1869874,Q217111,Q2260058,Q2673323,Q275419,Q35805,Q38933,Q40878,Q474959,Q48143,Q5383279,Q683498,Q7933601,Q86","Azitromizina,doxiziklina,moxifloxazino","Q165399,Q422442,Q424940", , , , ,Chlamydophila psittaci,Q134275,"Biopsia,ELISA,Gernu-analisi,Hemograma,Immunofluoreszentzia,Polimerasaren kate-erreakzioa,Q1283318,miaketa fisiko,ordenagailu bidezko tomografia axiala","Q1283318,Q176996,Q179991,Q32566,Q332126,Q592324,Q835153,Q842424,Q886518","073,073.9",A70,C0029291,D009956,C34873,https://eu.wikipedia.org/wiki/Psitakosi, , 
Q76415923,Q76415923, , , , , , , , , , , , , , , , , , , , 
Q55781424,Q55781424, , , , , , , , , , , , , , ,C1867442,C566741, , , , 
Q16526734,Q16526734, , , , , , , , , , , , , , ,C0265780, ,C99028, , , 
Q1643625,Q1643625, , , , , , , , , , , , ,"416.8,993.2", ,"C0340100,C0340552",C535833, , , , 
Q10355575,Q10355575, , , , , , , , , , , , , , , , , , , , 
Q7263591,Q7263591, , , , , , , , , , , , , ,G40.8,"C1291560,C1849508",C536254, , , , 
Pyrosis,Q7263711, , , , , , , , , , , , , , , , , , , , 
Q2121869,Q2121869, , , , , , , , , , , , , , , , , , , , 
Q769457,Q769457, , , , , , , , , , , , , , ,C0263968, , , , , 
Q3546873,Q3546873, , , , , , , , , , , , , , ,C0270790, , , , , 
Q85795345,Q85795345, , , , ,Q936656,Q936656, , , , , , , , , , , , , , 
folikulitis ile-soiltzaile,Q1435530, , , , , , , , , , , , ,704.09,L66.2, , , , , , 
Q1586014,Q1586014, , , , , , , , , , , , ,475,J36,C0031157,D000039,C128322, , , 
Q79086903,Q79086903, , , , , , , , , , , , , , , , , , , , 
Q70769096,Q70769096, , , , , , , , , , , , , , , , , , , , 
Q1781491,Q1781491, , , , , , , , , , , , , , , , , , , , 
Q52009134,Q52009134, , , , , , , , , , , , , , , , , , , , 
Q1362494,Q1362494, , , , , , , , ,Q1578799,Q1578799, , , , , , , , , , 
Q34719456,Q34719456, , , , , , , , , , , , , , , , , , , , 
Q1408148,Q1408148, , , , , , , , , , , , , , , , , , , , 
Q69029109,Q69029109, , , , , , , , , , , , , , , , , , , , 
Q1413991,Q1413991, , , , , , , , , , , , , , , ,D015427, , , , 
Tentsio errepikakorrak,Q877796, , , , , , , , , , , , , , ,C0035127,D012090, ,https://eu.wikipedia.org/wiki/Tentsio_errepikakorrak, , 
Q2145935,Q2145935, , , , , , , , ,arnas gutxiegitasun,Q767485, , , , ,C0001127,D000142,C50728, , , 
erretinopatia,Q550455, , ,Q414270,Q414270, , , , , , , , ,"362.89,362.9",H35.9,"C0035300,C0035309",D012164,"C26875,C62601",https://eu.wikipedia.org/wiki/Erretinopatia,Erretinak paira dezakeen kalte eta gaixotasun ez-infekziosoetako edozein, 
Q4386685,Q4386685, , , , , , , , ,infekzio,Q166231, , , , , ,D017196, , , , 
Erreumatismo,Q684924, , , , , , , , , , , , , , , ,D012216,C26877,https://eu.wikipedia.org/wiki/Erreumatismo, , 
baskulitis erreumatoide,Q7320490, , , , , , , , , , , , , , , ,D056653, , , , 
Q85953699,Q85953699, , , , , , , , , , , , , , , , , , , , 
Q7193987,Q7193987, , , , , , , , , , , , , ,Q84.1,C0263489,C537187, , , , 
Q7362935,Q7362935, , , , , , , , , , , , , ,L98.8,C1867147,C535870, , , , 
Q7376987,Q7376987, , , , , , , , , , , , , , , , , , , , 
Q7383669,Q7383669, , , , , , , , , , , , , , ,C2931438,C537192, , , , 
Q7396610,Q7396610, , , , , , , , , , , , ,270.7,E72.3,"C0268556,C2936921",C537218, , , , 
sialolitiasi,Q1627831, , , , , , , , , , , , ,527.5,K11.5,C0036091,D020792,C34994, ,Listu-guruinetan eta hodietan kalkuluak sortzea, 
Q7426433,Q7426433, , , , , , , , , , , , , , ,C1833454,C536616, , , , 
Ziatika,Q565276, , , , , , , , , , , , ,724.3, ,C0036396,D012585, ,https://eu.wikipedia.org/wiki/Ziatika, , 
Q170102,Q170102, , , , ,Q368367,Q368367, , , , , , , , ,C0036457,D012608, , , , 
Q3147703,Q3147703, , , , , , , , , , , , , , ,C2959798,D005400, , , , 
Q7456737,Q7456737, , , , , , , , , , , , , , , , , , , , 
Arnas sindrome akutu larria,Q103177,"Arnasestu,Burn-out sindrome,Eztul,Hipoxia,beherako,buruko min,mialgia,pneumonia atipiko,sukar,zianosi","Q105688,Q188008,Q192120,Q2633267,Q327988,Q35805,Q38933,Q40878,Q474959,Q86", , ,"Q7565786,SARS-CoV-2","Q7565786,Q82069695", , ,SARS-CoV,Q85438966,"Polimerasaren kate-erreakzioa,ordenagailu bidezko tomografia axiala","Q176996,Q32566",079.82,J12.81,C1175175,D045169,C85064,https://eu.wikipedia.org/wiki/Arnas_sindrome_akutu_larria,Wikimediako zerrenda artikulua, 
Q7489283,Q7489283, , , , , , , , , , , , , ,G90.8,"C2931542,C3177318","C537594,C559045", , , , 
Q71425503,Q71425503, , , , , , , , , , , , , , , , , , , , 
Q2283583,Q2283583, , , , , , , , , , , , , , , , , , , , 
Q24644018,Q24644018, , , , , , , , , , , , , , , , , , , , 
Q18553357,Q18553357, , , , , , , , , , , , , , ,"C0280334,C0854995,C1335336,C1335337,C1335340", ,"C6014,C6017,C6018,C6019,C8193", , , 
Q66935594,Q66935594, , , , , , , , , , , , , , , , , , , , 
Q29982076,Q29982076, , , , , , , , , , , , , , , , , , , , 
Q7577474,Q7577474, , , , , , , , , , , , , , ,C0037930,D013120,C3381, , , 
Q2298453,Q2298453, , , , , , , , , , , , , , ,"C0597503,CL495135", , , , , 
espiroketosi,Q3493588, , , , , , , , ,"Spirochaetales,infekzio","Q166231,Q221315", , , , ,C0037974,D013145, , ,Espiroketa batek sortutako gaixotasun infekziosoa, 
Q7578547,Q7578547, , , , , , , , , , , , , , ,C0037999,D013160,C3383, , , 
Q1850576,Q1850576, , , , , , , , , , , , , ,Q74.0,C0152438,C535802, , , , 
Q85949352,Q85949352, , , , , , , , , , , , , , , , , , , , 
Q3952108,Q3952108, , , , , , , , , , , , ,756.3,Q76.7,"C0265696,C2931507",C537489, , , , 
Q18966998,Q18966998, , , , , , , , , , , , , , ,C0348801, , , , , 
Q94256957,Q94256957, , , , , , , , , , , , , , , , , , , , 
Q40870759,Q40870759, , , , , , , , , , , , , , , , , , , , 
Q37879130,Q37879130, , , , , , , , , , , , , , , , , , , , 
Q58866604,Q58866604, , , , , , , , , , , , , , , , , , , , 
Txerri gripea,Q36855,"beherako,goragale,letargia,oka","Q127076,Q15637420,Q186889,Q40878","Q146075,Q211509","Q146075,Q211509", , , , , , , , , , ,C2076600,D007251,C80444,https://eu.wikipedia.org/wiki/Txerri_gripea, , 
Q522163,Q522163,Korea,Q1076421, , , , , , ,infekzio,Q166231, , ,392,"I02.0,I02.9",C0152113, , , , , 
Sinkope,Q180007, , , , , , , , , , , , , , ,C0039070,D013575,C35053,https://eu.wikipedia.org/wiki/Sinkope, , 
sinekia,Q1811947, , , , , , , , , , , , , , , , , , ,Bi gainazalen itsaste edo atxikidura patologikoa, 
Sinestesia,Q13258, , , , ,"Q3919140,zenestesia","Q247808,Q3919140", , , , , , , , ,C0233778,C562460, ,https://eu.wikipedia.org/wiki/Sinestesia, , 
Q17152478,Q17152478, , , , , , , , , , , , , , ,C0029427, , , , , 
Q3962039,Q3962039, , , , , , , , , , , , , , , , , , , , 
Q1546328,Q1546328, , ,"Q27089118,Q413050","Q27089118,Q413050",Q4813631,Q4813631, , , , , , , , ,C0686347,D000071057, , , , 
Q18975305,Q18975305, , , , , , , , , , , , , , ,C4025879,D013651, , , , 
Q3496241,Q3496241, , , , , , , , , , , , , ,K00.2,"C0266039,C4280616",C536946, , , , 
Q55784391,Q55784391, , , , , , , , , , , , , ,Q99.8,C3553858, , , , , 
Q75725394,Q75725394, , , , , , , , , , , , , , , , , , , , 
Q73481256,Q73481256, , , , , , , , , , , , , , , , , , , , 
tinnitus,Q192309, , , , , , , , , , , , , , ,C0040264,D014012,C50772,https://eu.wikipedia.org/wiki/Tinnitus, ,akufeno
Q19000422,Q19000422, , , , , , , , ,infekzio,Q166231, , , , , ,D014036,C85192, , , 
Torsades de pointes,Q1625433, , , , , , , , , , , , , , ,C0040479,D016171,C50779,https://eu.wikipedia.org/wiki/Torsades_de_pointes, , 
Torulopsis,Q10700529, , , , , , , , , , , , , , , , , , , , 
Q7831316,Q7831316, , , , , , , , , , , , , , ,C0340231,D055089, , , , 
Q7831318,Q7831318, , , , , , , , , , , , ,748.3,J98.0,"C0040587,C2713583",D014137,C85196, , , 
Q7834273,Q7834273, , , , , , , , , , , , ,284.81,D60.1,C0238478,C536980,C131683, , , 
Q43703023,Q43703023, , , , , , , , , , , , , , , , , , , , 
treponematosi,Q1243869, , , , , , , , ,infekzio,Q166231, , , , , ,D014211,C85197, ,Treponema generoko bakterioek eragindako gaixotasunei ematen zaien izena, 
Q7841016,Q7841016, , , , , , , , , , , , , , ,C0263487,C536558, , , , 
Q66896718,Q66896718, , , , , , , , , , , , , , , , , , , , 
Kako hatza,Q2093127, , , , , , , , , , , , , , ,C0410060,D052582, ,https://eu.wikipedia.org/wiki/Kako_hatza, , 
Q504558,Q504558, , , , , , , , , , , , , , , , , , , , 
Q55781609,Q55781609, , , , , , , , , , , , , , ,C1860403,C536923, , , , 
Q2849604,Q2849604, , , , , , , , , , , , ,215.9,D18.0,C0346073,C536924,C4487, , , 
Q1207929,Q1207929, , , , , , , , , , , , , , , ,D024182, , , , 
Q3650513,Q3650513, , , , , , , , , , , , , , , ,D014545, , , , 
Q18555950,Q18555950, , , , , , , , , , , , , , ,C0042161,D014603,C26908, , , 
baginismo,Q1128431, , , , ,baginitis,Q676191, , , , , , , ,N94.2,C2004487,D052065,C78703,https://eu.wikipedia.org/wiki/Baginismo,"Baginako muskulu hertsatzailearen uzkurdura mingarri eta espasmodikoa, jatorri psikiko edo organikoa duena", 
Q5958808,Q5958808, , , , , , , , , , , , , , ,C0268573,C536524, , , , 
Q2610066,Q2610066, , , , , , , , ,infekzio,Q166231, , , , ,C1320184,D065507, , , , 
Q55779917,Q55779917, , ,aziklobir,Q147101, , , , ,infekzio,Q166231, , ,052.7, ,C0586989,D000073618,C96407, , , 
Sinkope basobagal,Q2667159, , , , ,Q7908541,Q7908541, , , , , , , , , ,D019462, ,https://eu.wikipedia.org/wiki/Sinkope_basobagal, , 
Q69740869,Q69740869, , , , , , , , , , , , , , , , , , , , 
Q7923466,Q7923466, , , , , , , , , , , , , , ,"C1860432,C2931176",C536346, , , , 
Q18967413,Q18967413, , , , , , , , ,infekzio,Q166231, , , , , ,D012327,C34395, , , 
Q7263598,Q7263598, , , , , , , , , , , , , , ,"C0936215,C1527330",D026681,C85221, , , 
Q7936965,Q7936965, , , , , , , , , , , , , , ,C0042875,D014811, , , , 
Q1571008,Q1571008, , , , , , , , , , , , ,625.70, ,CL495312,D056650, , , , 
Q7961531,Q7961531, , , , , , , , , , , , ,457.1,I89.0,"C0024215,C0267372,C2931241",C536567, , , , 
Q1753825,Q1753825, , , , , , , , , , , , , , , ,D014855, , , , 
Q7967227,Q7967227, , , , , , , , , , , , , , , ,D050805, , , , 
Q1143638,Q1143638, , , , , , , , , , , , , , , , , , , , 
Q1538218,Q1538218, , , , , , , , , , , , ,708.8,E85.0,C0268390,D056587,C119054, , , 
Kukutxeztul,Q134859,"Apnea,Eztul,errinorrea,neke,oka,sukar","Q1115038,Q127076,Q35805,Q38933,Q754424,Q9690","Eritromizina,Q2736402,Q420682","Q213511,Q2736402,Q420682", , , , ,Bordetella pertussis,Q137103, , , , ,C0006015,D014917, ,https://eu.wikipedia.org/wiki/Kukutxeztul, ,Kukutxeztula
Q48989140,Q48989140, , , , , , , , , , , , , ,G71.8,C0796200,C536703, , , , 
Q55637897,Q55637897, , , , , , , , , , , , , , ,C3502073,C564735, , , , 
Q55998502,Q55998502, , , , , , , , , , , , , ,Q84.1,"C0343073,C0345427,C1860238,C4072835,C4072836,C4073292",C536745, , , , 
Q55781621,Q55781621, , , , , , , , , , , , , , ,"C0272051,C1863769", , , , , 
Q612693,Q612693, , , , , , , , , , , , , ,Q82.1,C0043346,D014983,C3452, , , 
