diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
hiperpotasemia,Q605259, , ,Q21284261,Q21284261, , , , , , , , , , ,C0020461,D006947,C37968,https://es.wikipedia.org/wiki/Hiperpotasemia,nivel elevado de potasio plasmático,"hipercalemia,hiperkalemia"
Q43185102,Q43185102, , , , , , , , , , , , , , ,C0263420,C538377, , , , 
Q68640538,Q68640538, , , , , , , , , , , , , , , ,D008072, , , , 
Q1641052,Q1641052, , , , , , , , , , , , , , ,"C0020494,C4280524,C4280525,C4280526,C4280527",D006957,C84772, , , 
hiperreflexia,Q1429154, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Hiperreflexia,exaltación o aumento de los reflejos osteotendinosos, 
Q21101401,Q21101401, , , , , , , , , , , , , , , , , , , , 
Q22303883,Q22303883, , , , , , , , , , , , , , , , , , , , 
hipertermia,Q242165, , ,"Cefepima,Ceftazidima,Fenacetina,Q20817210,Salicilamida,Salsalato,ciprofloxacino,ibuprofeno,naproxeno,paracetamol,ácido acetilsalicílico,ácido mefenámico","Q1215575,Q1320691,Q18216,Q186969,Q20817210,Q2496906,Q2552927,Q256602,Q284321,Q419175,Q57055,Q808845", , , , , , , , ,780.6, , ,D000224,C50589,https://es.wikipedia.org/wiki/Hipertermia,aumento de la temperatura por encima del valor hipotálamico normal, 
Q5958803,Q5958803, , , , , , , , , , , , , ,E70.8,C2931837,C538393, , , , 
Q37634646,Q37634646, , , , , , , , , , , , , , , , , , , , 
Q42417349,Q42417349, , , , , , , , , , , , , ,D68.2,C0272350, , , , , 
Q48837404,Q48837404, , , , , , , , , , , , , , , , , , , , 
Q68867580,Q68867580, , , , , , , , , , , , , , , , , , , , 
Q55788677,Q55788677, , , , , , , , , , , , , ,G40.5, , , , , , 
Q5986402,Q5986402, , , , , , , , ,Q17077413,Q17077413, , , , ,C1562426, , , , , 
Q71419022,Q71419022, , , , , , , , , , , , , , , , , , , , 
Q17048348,Q17048348, , , , , , , , , , , , , ,K65.8,"C0025470,C0267770", , , , , 
Q6004091,Q6004091, , , , , , , , , , , , ,270.8,E72.0,C0268654,C536285, , , , 
Q55781136,Q55781136, , , , , , , , , , , , , ,K00.2,"C2931081,C3494175",C535997, , , , 
apnea infantil,Q25324240, , , , , , , , , , , , , , , , , , , , 
Q16917828,Q16917828, , , , , , , , , , , , ,238.8,M72.8,C1318562, ,C3456, , , 
deficiencia de yodo,Q18377123, , , , , , , , , , , , , , ,C0342199, , ,https://es.wikipedia.org/wiki/Deficiencia_de_yodo, , 
anemia ferropénica,Q954674, , ,"Q20817270,Q27290556,Q27888379,Q47495792,Q7553318,fumarato ferroso,hierro,sulfato de hierro(II) heptahidratado","Q20817270,Q27105054,Q27290556,Q27888379,Q416370,Q47495792,Q677,Q7553318", , , , , , ,índice de Mentzer,Q6817662,"280.8,280.9", ,"C0029810,C0162316",D018798,C84484,https://es.wikipedia.org/wiki/Anemia_ferrop%C3%A9nica,Falta de hierro en la sangre,"anemia ferropenica,anemia ferropriva"
5p,5p, , , , , , , , , , , , , , , , , , , , 
Q55786078,Q55786078, , , , , , , , , , , , , ,D18.0,C1367420,C537007,C27510, , , 
Q1976193,Q1976193, , , , , , , , , , , , ,695.89, ,C0406756,C536155, , , , 
Q6434647,Q6434647, , , , , , , , ,hipersensibilidad,Q5958765, , , , ,C2609176, , , , , 
John Langdon Haydon Down,Q315940, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/John_Langdon_Down,"Médico británico, primero en describir el Síndrome de Down",John Langdom Haydon Down
saturnismo,Q110315,"adelgazamiento,anemia,anorexia,cansancio,cólico,dolor abdominal,encefalopatía,estreñimiento,hipertensión arterial,insomnio,irritación ocular,línea de Burton,malnutrición,nefropatía,palidez facial,parálisis,temblor","Q1054718,Q107231,Q11820606,Q12167,Q13522706,Q178436,Q183425,Q1869874,Q21111985,Q223907,Q254327,Q41861,Q5000947,Q5445,Q576349,Q718113,Q9690","dimercaprol,penicilamina,ácido meso-2,3-dimercaptosuccínico","Q413968,Q421239,Q423814", , , , ,plomo,Q708,Nivel de plomo en sangre,Q3392515,"984.8,984.9",T56.0,C0023176,D007855, ,https://es.wikipedia.org/wiki/Saturnismo,envenenamiento por plomo,"Intoxicacion por plomo,Plumbosis,envenenamiento por plomo,intoxicación por plomo"
hipertrofia ventricular izquierda,Q1628627, , , , , , , , , , , , , , ,C0149721,D017379, ,https://es.wikipedia.org/wiki/Hipertrofia_ventricular_izquierda, ,HVI
Q112221244,Q112221244, , , , , , , , , , , , , , , , , , , , 
Q72475133,Q72475133, , , , , , , , , , , , , , , , , , , , 
Q6543201,Q6543201, , , , , , , , , , , , , ,L66.1,C0023645,C535892, , , , 
Q6543215,Q6543215, , , , , , , , , , , , , , ,C0263373, , , , , 
Q55999740,Q55999740, , , , , , , , , , , , , ,Q04.3,CL939321, , , , , 
Q1335036,Q1335036, , , , , , , , , , , , , , , ,D065148, , , , 
Amida de ácido D-lisérgico,Q2041643, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Amida_de_%C3%A1cido_D-lis%C3%A9rgico,compuesto químico,Amida de acido D-lisergico
Q33486846,Q33486846, , , , , , , , , , , , , , , , , , ,artículo científico publicado en 1980, 
Q71191017,Q71191017, , , , , , , , , , , , , , , , , , , , 
Q68918646,Q68918646, , , , , , , , , , , , , , , , , , , , 
Q69253576,Q69253576, , , , , , , , , , , , , , , , , , , , 
Q1878745,Q1878745, , , , , , , , , , , , ,447.8,"C86.6,L41.2",C0206182,D017731,C3721, , , 
miofasciitis macrofágica,Q3331434, , , , , , , , , , , , , ,M60.8,C2931639,C537829, , , ,"miofasciitis macrofagica,miopatia inflamatoria,miopatía inflamatoria"
Q6744526,Q6744526, , , , , , , , , , , , , ,E72.8,C0342793,C535702, , , , 
enfermedad de Marek,Q53843869, , , , , , , , ,infección,Q166231, , , , , ,D008380,C84884,https://es.wikipedia.org/wiki/Enfermedad_de_Marek,Enfermedad infecciosa de las gallinas,parálisis de las gallinas
Q55781208,Q55781208, , , , , , , , , , , , , , ,C0268365,C531742, , , , 
Q57557316,Q57557316, , , , , , , , , , , , , , , , , , , , 
enfermedad psicogénica de masas,Q4532199, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Enfermedad_psicog%C3%A9nica_de_masas,propagación de síntomas clínicos que afectan a una población sin un agente viral o bacterial responsable del contagio,"enfermedad sociogénica,enfermedad sociogénica masiva"
Q3851644,Q3851644, , , , , , , , , , , , , ,D47.02,C0221013,D034721,C9235, , , 
Fiebre mediterránea,Q1144618,inflamación,Q101991,Q26998324,Q26998324, , , , , , , , ,277.31,M04.1,C0031069,D010505,C84707,https://es.wikipedia.org/wiki/Fiebre_mediterr%C3%A1nea_familiar, ,Fiebre mediterranea
Q18966489,Q18966489, , , , , , , , , , , , , , ,C0025306, , , , , 
Q6822520,Q6822520, , , , , , , , , , , , , , , ,C538187, , , , 
Q6837318,Q6837318, , , , , , , , , , , , , , ,C2931537,C537576, , , , 
Q32136429,Q32136429, , , , , , , , , , , , , ,N04.8,C1836876,C537185,C128145, , , 
Q18344610,Q18344610, , , , , , , , , , , , , , ,CL1379045, , , , , 
deterioro cognitivo leve,Q1472703, , , , ,trastorno por déficit de atención con hiperactividad,Q181923, , , , , , , , ,C0234985, , ,https://es.wikipedia.org/wiki/Deterioro_cognitivo_leve, ,"demencia incipiente,deterioro cognitivo aislado"
MCF-7/MN1,Q54904376, , , , , , , , , , , , , , , , , , ,línea celular, 
Q1944248,Q1944248, , , , , , , , , , , , , , ,"C0395941,C1857078", , , , , 
Enfermedad de Mondor,Q555816, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Enfermedad_de_Mondor,problema de salud, 
mal de montaña crónico,Q582189, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Mal_de_monta%C3%B1a_cr%C3%B3nico,enfermedad que se desarrolla en individuos que viven durante periodos prolongados en sitios a una elevada altitud,enfermedad de Monge
Q6911278,Q6911278, , , , , , , , , , , , , , , , , , , , 
Q24977247,Q24977247, , , , , , , , , , , , , ,G11.8,C1849085,C536989, , , , 
síndrome de disfunción multiorgánica,Q1193870, , , , , , , , , , , , ,995.92, , ,D009102,C75568,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_disfunci%C3%B3n_multiorg%C3%A1nica,causa de muerte,"Sindrome de disfuncion multiorganica,fallo multiorganico,fallo multiorgánico,fallo organico multiple,fallo orgánico múltiple,fracaso multiorganico,fracaso multiorgánico"
miasis,Q304601, , , , , , , , ,infección,Q166231, , ,134.0,"B87,B87.0,B87.1,B87.2,B87.3,B87.4,B87.8,B87.9",C0027030,D009198,C128400,https://es.wikipedia.org/wiki/Miasis,Enfermedades causadas por parásitos, 
Myxozoa,Q134882, , , , , , , , , , , , , , , ,D055764, ,https://es.wikipedia.org/wiki/Myxozoa, ,"Mixozoo,Mixozoos"
Q32144946,Q32144946, , , , , , , , , , , , , ,G71.2,C1854380,C538397, , , , 
necrofilia,Q181843, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Necrofilia,parafilia caracterizada por una atracción sexual hacia los cadáveres,Necrofília
Q55999628,Q55999628, , , , , , , , , , , , , , ,"C1866558,C1866559", , , , , 
Q55345770,Q55345770, , , , , , , , , , , , , , ,C1858751,C536599, , , , 
Neurofibromatosis,Q847605, , , , , , , , , , , , ,"237.7,237.70,237.71,237.72","Q85.00,Q85.01,Q85.02","C0027831,C0027832,C0162678,C0220695",D017253,"C3273,C3274,C6727",https://es.wikipedia.org/wiki/Neurofibromatosis, ,Enfermedad de Von Recklinghausen
trastorno neurotóxico,Q26989045, , , , , , , , ,neurotoxicidad,Q3338704, , , , , ,D020258, , , ,neuropatía tóxica
Q3961638,Q3961638, , , , , , , , ,cesación tabáquica,Q2462253, , , , , , , , , , 
Q50349678,Q50349678, , , , , , , , , , , , , ,E75.2,"C0220756,C0268247,C1850363,C3179455", ,C126864, , , 
Q1475712,Q1475712, , , , , , , , ,traumatismo sonoro,Q2230578, , ,388.12, ,"C0018781,C2751629",D006317,C34664, , , 
Trastorno de aprendizaje no verbal,Q1417880, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Trastorno_de_aprendizaje_no_verbal, , 
notalgia parestésica,Q494925, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Notalgia_parest%C3%A9sica, , 
Q79551283,Q79551283, , , , , , , , , , , , , , , , , , , , 
Q56013824,Q56013824, , , , , , , , , , , , , ,H26.0,C2931644,C537858, , , , 
Q66640744,Q66640744, , , , , , , , , , , , , , , , , , , , 
toxoplasmosis ocular,Q7830466, , , , , , , , , , , , ,130.7, ,C0040561,D014126, ,https://es.wikipedia.org/wiki/Toxoplasmosis_ocular, , 
Q93860628,Q93860628, , , , , , , , , , , , , , , , , , , , 
Q975088,Q975088, , , , , , , , , , , , , , ,"C0728895,C3887496", , , , , 
lesiones de Olney,Q2657006, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Lesiones_de_Olney, , 
Q48989848,Q48989848, , , , , , , , , , , , , , , , , , , , 
Q71844033,Q71844033, , , , , , , , , , , , , , , , , , , , 
Onicogrifosis,Q2495793, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Onicogrifosis, , 
Q7095151,Q7095151, , , , , , , , , , , , , ,L60.8, , , , , , 
Onicomatricoma,Q7095153, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Onicomatricoma, , 
Q7095156,Q7095156, , , , , , , , , , , , , , ,CL548940, , , , , 
Q17146561,Q17146561, , , , , , , , , , , , , , , , , , , , 
Envenenamiento por organofosforados,Q3153685, , , , , , , , ,Compuesto organofosforado,Q2182492, , , , , ,D062025, ,https://es.wikipedia.org/wiki/Envenenamiento_por_organofosforados,Envenenamiento debido a compuestos químicos conocidos como organofosforados, 
Intolerancia ortostática,Q7104932, , , , , , , , , , , , , , ,C1535893,D054971, ,https://es.wikipedia.org/wiki/Intolerancia_ortost%C3%A1tica,"Grupo de trastornos del SNA que poseen en comun la intolerancia ortostatica, entre ellos encontramos el Sincope reflejo, Síncope por insuficiencia autónoma, Síndrome de taquicardia ortostática postural POTS e Insuficiencia barorrefleja.","Hipotensión Ortostatica.,Hipotensión Postural,Intolerancia ortostatica"
osteocito,Q913236, , , , , , , , , , , , , , , ,D010011, ,https://es.wikipedia.org/wiki/Osteocito,célula del tejido óseo,Osteocitos
Q56014249,Q56014249, , , , , , , , , , , , , ,Q87.0, , , , , , 
Q48834864,Q48834864, , , , , , , , , , , , , , ,C0271614, , , , , 
Q2106293,Q2106293, , , , , , , , , , , , , , , , , , , , 
Enfermedad de Paget extramamaria,Q3077016, , , , , , , , , , , , , , , ,D010145,C3302,https://es.wikipedia.org/wiki/Enfermedad_de_Paget_extramamaria, ,EMPD
Q7130160,Q7130160, , , , , , , , , , , , ,345.80,G40.0, , , , , , 
Pancreas divisum,Q585140, , , , , , , , , , , , , , ,C0266270, , ,https://es.wikipedia.org/wiki/P%C3%A1ncreas_divisum, , 
pancreatitis crónica,Q1996053, , , , , , , , , , , , , , ,"C0149521,C4014770",D050500,C84637,https://es.wikipedia.org/wiki/Pancreatitis_cr%C3%B3nica, ,Pancreatitis cronica
Q7136148,Q7136148, , , , , , , , , , , , ,239.7,"C75.0,D35.1,D44.2",C0030521,D010282,C3313, , , 
Q67504085,Q67504085, , , , , , , , , , , , , , , , , , , , 
Q7148484,Q7148484, , , , , , , , , , , , , ,E34.8,C1868546,C536310, , , , 
Q26492839,Q26492839, , , , , , , , , , , , , , ,C0279583, ,C7953, , , 
dermatitis perioral,Q1114789, , , , , , , , , , , , , , ,"C0263449,C0424489",D019557, ,https://es.wikipedia.org/wiki/Dermatitis_perioral, , 
Q68462550,Q68462550, , , , , , , , , , , , , , , , , , , , 
Q52956039,Q52956039, , , , , , , , , , , , , , ,C0392475, ,C4681, , , 
Fosfoglucomutasa,Q425427, , , , , , , , , , , , , , , ,D010733, ,https://es.wikipedia.org/wiki/Fosfoglucomutasa, , 
Q72071795,Q72071795, , , , , , , , , , , , , , , , , , , , 
Q1660485,Q1660485, , , , , , , , , , , , , , ,CL505184, , , , , 
Q2092226,Q2092226, , , , , , , , , , , , , ,E23.6,C4053775, ,C121150, , , 
Q70453764,Q70453764, , , , , , , , , , , , , , , , , , , , 
Pili multigemini,Q7193991, , , , , , , , , , , , ,704.8,L67.8, ,C537188, ,https://es.wikipedia.org/wiki/Pili_multigemini, , 
Pili torti,Q7193994, , , , , , , , , , , , , ,Q84.1,C0263491,C562485, ,https://es.wikipedia.org/wiki/Pili_torti, , 
Q2097355,Q2097355, , , , , , , , , , , , , , , , , , , , 
Pitiriasis liquenoide y varioliforme aguda,Q4118211, , , , , , , , , , , , ,696.5, ,"C0162850,C0162852", , , , ,Enfermedad de Mucha-Habermann
Q18924565,Q18924565, , , , , , , , , , , , , , , , , , , , 
Q41561321,Q41561321, , , , , , , , , , , , , , , , , , ,artículo científico publicado en 1967, 
Q3395618,Q3395618, , , , , , , , , , , , ,753.14,Q61.1,C0085548,D017044,C84579, , , 
infección por poliomavirus,Q19000740, , , , , , , , ,infección,Q166231, , , , , ,D027601, , , , 
Q78258000,Q78258000, , , , , , , , , , , , , , , , , , , , 
Q55788662,Q55788662, , , , , , , , , , , , , ,M08.0,C3890733, ,C119034, , , 
Q70390864,Q70390864, , , , , , , , , , , , , , , , , , , , 
Disfunción sexual post-ISRS,Q778642, , , , , , , , ,inhibidor selectivo de la recaptación de serotonina,Q334477, , , , , , , ,https://es.wikipedia.org/wiki/Disfunci%C3%B3n_sexual_post-ISRS, ,Disfuncion sexual post-ISRS
Q7233592,Q7233592, , , , , , , , , , , , , , , ,D004834, , , , 
"Postural hypotension: causes, clinical features, investigation, and management",Q33144536, , , , , , , , , , , , , , , , , , ,artículo científico publicado en 1999, 
Q55783901,Q55783901, , , , , , , , , , , , ,286.9,D68.8,C0272339,C562725,C99022, , , 
presbiacusia,Q1756133, , , , , , , , , , , , , , ,C0033074,D011304,C116367,https://es.wikipedia.org/wiki/Presbiacusia,pérdida progresiva de la capacidad para oír altas frecuencias,"presbiacus,pérdida de audición relacionada con la edad,pérdida de audición vinculada a la edad"
Q55786295,Q55786295, , , , , , , , , , , , , ,G25.2,C0878578,C536418, , , , 
Q54143983,Q54143983, , , , , , , , , , , , , , , , , , ,artículo científico publicado en 1974, 
Q7249604,Q7249604, , , , , , , , , , , , , , ,C2733650, , , , , 
Prúrigo nodular,Q3924802, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Pr%C3%BArigo_nodular, ,Prurigo nodular
Q7254644,Q7254644, , , , , , , , , , , , ,289.89, ,C1283400,C537417, , , , 
Q110979474,Q110979474, , , , , , , , ,Pseudomonas aeruginosa,Q31856, , , , ,C0920182, , , , , 
Q99407401,Q99407401, , , , , , , , , , , , , , , , , , , , 
Q69493279,Q69493279, , , , , , , , , , , , , , , , , , , , 
Q3409596,Q3409596, , , , , , , , , , , , , , ,C0086873, , , , , 
psitacosis,Q164727,"Esplenomegalia,Q12122651,Q5383279,artralgia,bradicardia,cefalea,conjuntivitis,diarrea,dolor de garganta,escalofrío,estreñimiento,fiebre,hepatomegalia,hipotensión,insomnio,labilidad emocional,malestar,meningitis,mialgia,náusea,polineuropatía,tos,vómito","Q1129121,Q12122651,Q127076,Q1292082,Q1362864,Q1502312,Q167844,Q178436,Q186889,Q1869874,Q217111,Q2260058,Q2673323,Q275419,Q35805,Q38933,Q40878,Q474959,Q48143,Q5383279,Q683498,Q7933601,Q86","Moxifloxacino,azitromicina,doxiciclina","Q165399,Q422442,Q424940", , , , ,Chlamydophila psittaci,Q134275,"ELISA,Reacción en cadena de la polimerasa,análisis de orina,biopsia,exploración física,hemograma,inmunofluorescencia,radiografía de tórax,tomografía axial computarizada","Q1283318,Q176996,Q179991,Q32566,Q332126,Q592324,Q835153,Q842424,Q886518","073,073.9",A70,C0029291,D009956,C34873,https://es.wikipedia.org/wiki/Psitacosis,enfermedad infecciosa,ornitosis
Q76415923,Q76415923, , , , , , , , , , , , , , , , , , , , 
Q55781424,Q55781424, , , , , , , , , , , , , , ,C1867442,C566741, , , , 
Q16526734,Q16526734, , , , , , , , , , , , , , ,C0265780, ,C99028, , , 
Edema pulmonar de altitud,Q1643625, , , , , , , , , , , , ,"416.8,993.2", ,"C0340100,C0340552",C535833, ,https://es.wikipedia.org/wiki/Edema_pulmonar_de_altitud, ,Edema Pulmonar de Altitud
Pyaemia,Q10355575, , , , , , , , , , , , , , , , , , , , 
Q7263591,Q7263591, , , , , , , , , , , , , ,G40.8,"C1291560,C1849508",C536254, , , , 
Pyrosis,Q7263711, , , , , , , , , , , , , , , , , , ,género de insectos, 
Q2121869,Q2121869, , , , , , , , , , , , , , , , , , , , 
Q769457,Q769457, , , , , , , , , , , , , , ,C0263968, , , , , 
tetraparesia,Q3546873, , , , , , , , , , , , , , ,C0270790, , ,https://es.wikipedia.org/wiki/Cuadriparesia,Salud,"Cuadriparesia,cuadriparesia"
Q85795345,Q85795345, , , , ,cinchonismo,Q936656, , , , , , , , , , , , , , 
foliculitis decalvante,Q1435530, , , , , , , , , , , , ,704.09,L66.2, , , ,https://es.wikipedia.org/wiki/Foliculitis_decalvante, , 
absceso periamigdalino,Q1586014, , , , , , , , , , , , ,475,J36,C0031157,D000039,C128322,https://es.wikipedia.org/wiki/Absceso_periamigdalino,Absceso cervical, 
Q79086903,Q79086903, , , , , , , , , , , , , , , , , , ,artículo científico publicado en 1961, 
Q70769096,Q70769096, , , , , , , , , , , , , , , , , , , , 
radiofobia,Q1781491, , , , , , , , , , , , , , , , , , , , 
Q52009134,Q52009134, , , , , , , , , , , , , , , , , , ,artículo científico publicado en 1996, 
Síndrome de Rapunzel,Q1362494, , , , , , , , ,Tricofagia,Q1578799, , , , , , , ,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Rapunzel, ,Sindrome de Rapunzel
Q34719456,Q34719456, , , , , , , , , , , , , , , , , , ,artículo científico publicado en 1994, 
Reactive hypoglycemia,Q1408148, , , , , , , , , , , , , , , , , , ,Hypoglicemia Reactiva, 
Q69029109,Q69029109, , , , , , , , , , , , , , , , , , , , 
Lesión por reperfusión,Q1413991, , , , , , , , , , , , , , , ,D015427, , ,"daño tisular causado cuando el suministro de sangre vuelve al tejido tras un periodo de isquemia o falta de oxígeno (anoxia, hipoxia)", 
lesión por esfuerzo repetitivo,Q877796, , , , , , , , , , , , , , ,C0035127,D012090, ,https://es.wikipedia.org/wiki/Lesiones_por_movimientos_repetitivos, ,"Movimientos repetitivos,lesion por esfuerzo repetitivo,lesion por sobrecarga,lesión por sobrecarga,trastorno musculoesqueletico,trastorno musculoesquéletico"
Acidosis respiratoria,Q2145935, , , , , , , , ,insuficiencia respiratoria,Q767485, , , , ,C0001127,D000142,C50728,https://es.wikipedia.org/wiki/Acidosis_respiratoria, , 
retinopatía,Q550455, , ,Ranibizumab,Q414270, , , , , , , , ,"362.89,362.9",H35.9,"C0035300,C0035309",D012164,"C26875,C62601",https://es.wikipedia.org/wiki/Retinopat%C3%ADa, ,"enfermedad de la retina,retinopatia,trastorno de la retina"
Q4386685,Q4386685, , , , , , , , ,infección,Q166231, , , , , ,D017196, , , , 
reumatismo,Q684924, , , , , , , , , , , , , , , ,D012216,C26877,https://es.wikipedia.org/wiki/Reumatismo,término no específico para problemas médicos que afectan a las articulaciones y los tejidos conectivos,"desorden reumatico,desorden reumático,enfermedad reumatica,enfermedad reumatologica,enfermedad reumatológica,enfermedad reumática,reuma,reúma"
Q7320490,Q7320490, , , , , , , , , , , , , , , ,D056653, , , , 
Q85953699,Q85953699, , , , , , , , , , , , , , , , , , , , 
Pili annulati,Q7193987, , , , , , , , , , , , , ,Q84.1,C0263489,C537187, ,https://es.wikipedia.org/wiki/Pili_annulati, ,Pelo anulado
Q7362935,Q7362935, , , , , , , , , , , , , ,L98.8,C1867147,C535870, , , , 
Q7376987,Q7376987, , , , , , , , , , , , , , , , , , , , 
Q7383669,Q7383669, , , , , , , , , , , , , , ,C2931438,C537192, , , , 
Q7396610,Q7396610, , , , , , , , , , , , ,270.7,E72.3,"C0268556,C2936921",C537218, , , , 
sialolitiasis,Q1627831, , , , , , , , , , , , ,527.5,K11.5,C0036091,D020792,C34994,https://es.wikipedia.org/wiki/C%C3%A1lculo_de_la_gl%C3%A1ndula_salival, ,"Calculo de la glandula salival,Calculo de la glándula salival,Cálculo de la glándula salival"
Síndrome de Satoyoshi,Q7426433, , , , , , , , , , , , , , ,C1833454,C536616, ,https://es.wikipedia.org/wiki/S%C3%ADndrome_de_Satoyoshi, , 
ciática,Q565276, , , , , , , , , , , , ,724.3, ,C0036396,D012585, ,https://es.wikipedia.org/wiki/Ci%C3%A1tica,padecimiento relacionado con el nervio ciático,"Ciatica,Ciectic nerve neuropathy,Coxendica,Coxéndica,Neuropathy of the Nervian Ciático,Neuropathy of the cyclic nerve"
Tembladera,Q170102, , , , ,Scrapy,Q368367, , , , , , , , ,C0036457,D012608, ,https://es.wikipedia.org/wiki/Tembladera,Enfermedad nerviosa causada por priones que afecta a ovinos y caprinos,Scrapie
ictiotoxismo,Q3147703, , , , , , , , , , , , , , ,C2959798,D005400, , , ,"ictiosarcotoxismo,intoxicacion por pescados,intoxicación por pescados"
Q7456737,Q7456737, , , , , , , , , , , , , , , , , , , , 
síndrome respiratorio agudo severo,Q103177,"cefalea,cianosis,diarrea,disnea,fiebre,hipoxia,mialgia,neumonía atípica,síndrome de desgaste profesional,tos","Q105688,Q188008,Q192120,Q2633267,Q327988,Q35805,Q38933,Q40878,Q474959,Q86", , ,"Q7565786,SARS-CoV-2","Q7565786,Q82069695", , ,SARS-CoV,Q85438966,"Reacción en cadena de la polimerasa,tomografía axial computarizada","Q176996,Q32566",079.82,J12.81,C1175175,D045169,C85064,https://es.wikipedia.org/wiki/S%C3%ADndrome_respiratorio_agudo_grave,neumonía atípica,"Neumonia asiatica,Neumonia asiática,Neumonía asiatica,Neumonía asiática,SARS,SRAS,Severe acute respiratory syndrome,Sindrome Respiratorio Agudo Severo,Sindrome respiratorio agudo grave,Síndrome respiratorio agudo grave"
Q7489283,Q7489283, , , , , , , , , , , , , ,G90.8,"C2931542,C3177318","C537594,C559045", , , , 
Q71425503,Q71425503, , , , , , , , , , , , , , , , , , , , 
Q2283583,Q2283583, , , , , , , , , , , , , , , , , , , , 
Q24644018,Q24644018, , , , , , , , , , , , , , , , , , ,artículo científico publicado en 2008, 
cáncer del seno paranasal,Q18553357, , , , , , , , , , , , , , ,"C0280334,C0854995,C1335336,C1335337,C1335340", ,"C6014,C6017,C6018,C6019,C8193", , ,cáncer de senos paranasales
Q66935594,Q66935594, , , , , , , , , , , , , , , , , , , , 
Q29982076,Q29982076, , , , , , , , , , , , , , , , , , , , 
tumor de la médula espinal,Q7577474, , , , , , , , , , , , , , ,C0037930,D013120,C3381, , ,tumor espinal
Q2298453,Q2298453, , , , , , , , , , , , , , ,"C0597503,CL495135", , , , , 
enfermedad causada por espiroquetas,Q3493588, , , , , , , , ,"Spirochaetes,infección","Q166231,Q221315", , , , ,C0037974,D013145, , ,enfermedad humana, 
Q7578547,Q7578547, , , , , , , , , , , , , , ,C0037999,D013160,C3383, , , 
Escápula elevada,Q1850576, , , , , , , , , , , , , ,Q74.0,C0152438,C535802, ,https://es.wikipedia.org/wiki/Esc%C3%A1pula_elevada, ,"Deformidad de Sprengel,Escapula elevada,Scapula elevata"
Q85949352,Q85949352, , , , , , , , , , , , , , , , , , , , 
Q3952108,Q3952108, , , , , , , , , , , , ,756.3,Q76.7,"C0265696,C2931507",C537489, , , , 
Q18966998,Q18966998, , , , , , , , , , , , , , ,C0348801, , , , , 
Q94256957,Q94256957, , , , , , , , , , , , , , , , , , , , 
Q40870759,Q40870759, , , , , , , , , , , , , , , , , , ,artículo científico publicado el 1 de enero de 1977, 
Q37879130,Q37879130, , , , , , , , , , , , , , , , , , , , 
Q58866604,Q58866604, , , , , , , , , , , , , , , , , , , , 
gripe porcina,Q36855,"diarrea,letargo,náusea,vómito","Q127076,Q15637420,Q186889,Q40878","Oseltamivir,Zanamivir","Q146075,Q211509", , , , , , , , , , ,C2076600,D007251,C80444,https://es.wikipedia.org/wiki/Gripe_porcina,enfermedad respiratoria provocada por un virus gripal que infecta a los cerdos,"fiebre porcina,gripe del cerdo,gripe norteamericana,influenza porcina,nueva gripe"
corea de Sydenham,Q522163,corea,Q1076421, , , , , , ,infección,Q166231, , ,392,"I02.0,I02.9",C0152113, , ,https://es.wikipedia.org/wiki/Corea_de_Sydenham, ,corea menor
síncope,Q180007, , , , , , , , , , , , , , ,C0039070,D013575,C35053,https://es.wikipedia.org/wiki/S%C3%ADncope_(medicina),pérdida transitoria de la consciencia,"Sincope,desmayo,desvanecimiento,soponcio"
Sinequia,Q1811947, , , , , , , , , , , , , , , , , ,https://es.wikipedia.org/wiki/Sinequia_(ocular), , 
sinestesia,Q13258, , , , ,"cenestesia,cenestopatía","Q247808,Q3919140", , , , , , , , ,C0233778,C562460, ,https://es.wikipedia.org/wiki/Sinestesia,condición neurológica, 
Q17152478,Q17152478, , , , , , , , , , , , , , ,C0029427, , , , , 
Q3962039,Q3962039, , , , , , , , , , , , , , , , , , , , 
Q1546328,Q1546328, , ,"Q27089118,Tetrabenazina","Q27089118,Q413050",Q4813631,Q4813631, , , , , , , , ,C0686347,D000071057, , , , 
