Name,Wikipedia link (en)
Tsukahara–Kajii syndrome,https://en.wikipedia.org/w/index.php?title=Tsukahara%E2%80%93Kajii_syndrome&action=edit&redlink=1
Tsukuhara syndrome,https://en.wikipedia.org/wiki/Tsukuhara_syndrome
"Tuberculosis, pulmonary","https://en.wikipedia.org/wiki/Tuberculosis,_pulmonary"
Tuberculosis,https://en.wikipedia.org/wiki/Tuberculosis
Tuberculous meningitis,https://en.wikipedia.org/wiki/Tuberculous_meningitis
Tuberculous uveitis,https://en.wikipedia.org/wiki/Tuberculous_uveitis
Tuberous Sclerosis,https://en.wikipedia.org/wiki/Tuberous_Sclerosis
"Tuberous Sclerosis, type 1","https://en.wikipedia.org/wiki/Tuberous_Sclerosis,_type_1"
"Tuberous Sclerosis, type 2","https://en.wikipedia.org/wiki/Tuberous_Sclerosis,_type_2"
Tucker syndrome,https://en.wikipedia.org/wiki/Tucker_syndrome
Tuffli–Laxova syndrome,https://en.wikipedia.org/w/index.php?title=Tuffli%E2%80%93Laxova_syndrome&action=edit&redlink=1
Tufted angioma,https://en.wikipedia.org/wiki/Tufted_angioma
Tularemia,https://en.wikipedia.org/wiki/Tularemia
Tungiasis,https://en.wikipedia.org/wiki/Tungiasis
Tunglang–Savage–Bellman syndrome,https://en.wikipedia.org/w/index.php?title=Tunglang%E2%80%93Savage%E2%80%93Bellman_syndrome&action=edit&redlink=1
Turcot syndrome,https://en.wikipedia.org/wiki/Turcot_syndrome
Turner–Kieser syndrome,https://en.wikipedia.org/wiki/Turner%E2%80%93Kieser_syndrome
Turner–Morgani–Albright,https://en.wikipedia.org/w/index.php?title=Turner%E2%80%93Morgani%E2%80%93Albright&action=edit&redlink=1
Turner-like syndrome,https://en.wikipedia.org/w/index.php?title=Turner-like_syndrome&action=edit&redlink=1
Turner's syndrome,https://en.wikipedia.org/wiki/Turner%27s_syndrome
Tutuncuoglu syndrome,https://en.wikipedia.org/w/index.php?title=Tutuncuoglu_syndrome&action=edit&redlink=1
Twin-to-twin transfusion syndrome,https://en.wikipedia.org/wiki/Twin-to-twin_transfusion_syndrome
Typhoid,https://en.wikipedia.org/wiki/Typhoid
Typhus,https://en.wikipedia.org/wiki/Typhus
Tyrosinemia,https://en.wikipedia.org/wiki/Tyrosinemia
Tyrosine-oxidase temporary deficiency,https://en.wikipedia.org/w/index.php?title=Tyrosine-oxidase_temporary_deficiency&action=edit&redlink=1
