Name,Wikipedia link (en)
Pseudovaginal perineoscrotal hypospadias,https://en.wikipedia.org/wiki/Pseudovaginal_perineoscrotal_hypospadias
Pseudoxanthoma elasticum,https://en.wikipedia.org/wiki/Pseudoxanthoma_elasticum
Psittacosis,https://en.wikipedia.org/wiki/Psittacosis
Psoriasis,https://en.wikipedia.org/wiki/Psoriasis
Psoriatic arthritis,https://en.wikipedia.org/wiki/Arthritis
Psoriatic rheumatism,https://en.wikipedia.org/wiki/Arthritis
Psychogenic polydipsia,https://en.wikipedia.org/wiki/Psychogenic_polydipsia
Psychophysiologic disorders,https://en.wikipedia.org/wiki/Psychophysiologic_disorders
Psychosis,https://en.wikipedia.org/wiki/Psychosis
Pterygium colli,https://en.wikipedia.org/wiki/Pterygium_colli
Pterygium of the eye,https://en.wikipedia.org/wiki/Pterygium_(eye)
Ptosis,https://en.wikipedia.org/wiki/Ptosis_(disambiguation)
Pubic lice,https://en.wikipedia.org/wiki/Pubic_lice
Puerperal fever,https://en.wikipedia.org/wiki/Puerperal_fever
Pulmonary agenesis,https://en.wikipedia.org/wiki/Pulmonary_agenesis
Pulmonary alveolar proteinosis,https://en.wikipedia.org/wiki/Pulmonary_alveolar_proteinosis
Pulmonary blastoma,https://en.wikipedia.org/wiki/Pulmonary_blastoma
"Pulmonary disease, chronic obstructive",https://en.wikipedia.org/wiki/Chronic_obstructive_pulmonary_disease
Pulmonary edema of mountaineers,https://en.wikipedia.org/wiki/Pulmonary_edema_of_mountaineers
Pulmonary fibrosis /granuloma,https://en.wikipedia.org/wiki/Pulmonary_fibrosis_/granuloma
"Pulmonary hypertension, secondary","https://en.wikipedia.org/wiki/Pulmonary_hypertension,_secondary"
Pulmonary hypertension,https://en.wikipedia.org/wiki/Pulmonary_hypertension
Pulmonary sequestration,https://en.wikipedia.org/wiki/Pulmonary_sequestration
Pulmonary valve stenosis,https://en.wikipedia.org/wiki/Pulmonary_valve_stenosis
Pulmonary veno-occlusive disease,https://en.wikipedia.org/wiki/Pulmonary_veno-occlusive_disease
Pulmonic stenosis,https://en.wikipedia.org/wiki/Pulmonic_stenosis
Pure red cell aplasia,https://en.wikipedia.org/wiki/Pure_red_cell_aplasia
Purine nucleoside phosphorylase deficiency,https://en.wikipedia.org/wiki/Purine_nucleoside_phosphorylase_deficiency
"Purpura, Schönlein–Henoch","https://en.wikipedia.org/wiki/Purpura,_Sch%C3%B6nlein%E2%80%93Henoch"
"Purpura, thrombotic thrombocytopenic","https://en.wikipedia.org/wiki/Purpura,_thrombotic_thrombocytopenic"
Purpura,https://en.wikipedia.org/wiki/Purpura
Purtilo syndrome,https://en.wikipedia.org/wiki/Purtilo_syndrome
Pyaemia,https://en.wikipedia.org/wiki/Pyaemia
Pycnodysostosis,https://en.wikipedia.org/wiki/Pycnodysostosis
Pyelonephritis,https://en.wikipedia.org/wiki/Pyelonephritis
Pyoderma gangrenosum,https://en.wikipedia.org/wiki/Pyoderma_gangrenosum
Pyomyositis,https://en.wikipedia.org/wiki/Pyomyositis
Pyridoxine deficit,https://en.wikipedia.org/wiki/Pyridoxine_deficit
Pyrimidinemia familial,https://en.wikipedia.org/wiki/Pyrimidinemia_familial
Pyrophobia,https://en.wikipedia.org/wiki/Pyrophobia
Pyropoikilocytosis,https://en.wikipedia.org/wiki/Pyropoikilocytosis
Pyrosis,https://en.wikipedia.org/wiki/Heartburn
Pyruvate carboxylase deficiency,https://en.wikipedia.org/wiki/Pyruvate_carboxylase_deficiency
Pyruvate dehydrogenase deficiency,https://en.wikipedia.org/wiki/Pyruvate_dehydrogenase_deficiency
Pyruvate kinase deficiency,https://en.wikipedia.org/wiki/Pyruvate_kinase_deficiency
