Name,Wikipedia link (en)
Hornova–Dlurosova syndrome,https://en.wikipedia.org/w/index.php?title=Hornova%E2%80%93Dlurosova_syndrome&action=edit&redlink=1
Horseshoe kidney,https://en.wikipedia.org/wiki/Horseshoe_kidney
"Horton disease, juvenile","https://en.wikipedia.org/wiki/Horton_disease,_juvenile"
Horton disease,https://en.wikipedia.org/wiki/Horton_disease
Hot tub folliculitis,https://en.wikipedia.org/wiki/Hot_tub_folliculitis
Houlston–Ironton–Temple syndrome,https://en.wikipedia.org/w/index.php?title=Houlston%E2%80%93Ironton%E2%80%93Temple_syndrome&action=edit&redlink=1
Howard–Young syndrome,https://en.wikipedia.org/w/index.php?title=Howard%E2%80%93Young_syndrome&action=edit&redlink=1
Howel–Evans syndrome,https://en.wikipedia.org/wiki/Howel%E2%80%93Evans_syndrome
Hoyeraal–Hreidarsson syndrome,https://en.wikipedia.org/wiki/Hoyeraal%E2%80%93Hreidarsson_syndrome
Hoyeraal syndrome,https://en.wikipedia.org/w/index.php?title=Hoyeraal_syndrome&action=edit&redlink=1
HSV-2 infection,https://en.wikipedia.org/wiki/HSV-2_infection
Human ewingii ehrlichiosis,https://en.wikipedia.org/wiki/Ehrlichiosis_ewingii_infection
Human granulocytic ehrlichiosis,https://en.wikipedia.org/wiki/Human_granulocytic_ehrlichiosis
Human monocytic ehrlichiosis,https://en.wikipedia.org/wiki/Human_monocytic_ehrlichiosis
Human parvovirus B19 infection,https://en.wikipedia.org/wiki/Human_parvovirus_B19_infection
Humero spinal dysostosis congenital heart disease,https://en.wikipedia.org/w/index.php?title=Humero_spinal_dysostosis_congenital_heart_disease&action=edit&redlink=1
Humeroradial synostosis,https://en.wikipedia.org/w/index.php?title=Humeroradial_synostosis&action=edit&redlink=1
Humeroradioulnar synostosis,https://en.wikipedia.org/w/index.php?title=Humeroradioulnar_synostosis&action=edit&redlink=1
Humerus trochlea aplasia of,https://en.wikipedia.org/w/index.php?title=Humerus_trochlea_aplasia_of&action=edit&redlink=1
Hunter–Carpenter–Mcdonald syndrome,https://en.wikipedia.org/w/index.php?title=Hunter%E2%80%93Carpenter%E2%80%93Mcdonald_syndrome&action=edit&redlink=1
Hunter–Jurenka–Thompson syndrome,https://en.wikipedia.org/w/index.php?title=Hunter%E2%80%93Jurenka%E2%80%93Thompson_syndrome&action=edit&redlink=1
Hunter–Macpherson syndrome,https://en.wikipedia.org/w/index.php?title=Hunter%E2%80%93Macpherson_syndrome&action=edit&redlink=1
Hunter–Mcalpine syndrome,https://en.wikipedia.org/w/index.php?title=Hunter%E2%80%93Mcalpine_syndrome&action=edit&redlink=1
Hunter–Mcdonald syndrome,https://en.wikipedia.org/w/index.php?title=Hunter%E2%80%93Mcdonald_syndrome&action=edit&redlink=1
Hunter–Rudd–Hoffmann syndrome,https://en.wikipedia.org/w/index.php?title=Hunter%E2%80%93Rudd%E2%80%93Hoffmann_syndrome&action=edit&redlink=1
Hunter syndrome,https://en.wikipedia.org/wiki/Hunter_syndrome
Huntington's disease,https://en.wikipedia.org/wiki/Huntington%27s_disease
Huriez scleroatrophic syndrome,https://en.wikipedia.org/w/index.php?title=Huriez_scleroatrophic_syndrome&action=edit&redlink=1
Hurler syndrome,https://en.wikipedia.org/wiki/Hurler_syndrome
Hurst–Hallam–Hockey syndrome,https://en.wikipedia.org/w/index.php?title=Hurst%E2%80%93Hallam%E2%80%93Hockey_syndrome&action=edit&redlink=1
Hutchinson–Gilford–Progeria syndrome,https://en.wikipedia.org/wiki/Hutchinson%E2%80%93Gilford%E2%80%93Progeria_syndrome
Hutchinson incisors,https://en.wikipedia.org/wiki/Hutchinson_incisors
Hutteroth–Spranger syndrome,https://en.wikipedia.org/w/index.php?title=Hutteroth%E2%80%93Spranger_syndrome&action=edit&redlink=1
Hyalinosis systemic short stature,https://en.wikipedia.org/w/index.php?title=Hyalinosis_systemic_short_stature&action=edit&redlink=1
Hyaloideoretinal degeneration of wagner,https://en.wikipedia.org/w/index.php?title=Hyaloideoretinal_degeneration_of_wagner&action=edit&redlink=1
Hydantoin antenatal infection,https://en.wikipedia.org/wiki/Hydantoin_antenatal_infection
Hydatidiform mole,https://en.wikipedia.org/wiki/Hydatidiform_mole
Hydatidosis,https://en.wikipedia.org/wiki/Hydatidosis
Hyde–Forster–Mccarthy–Berry syndrome,https://en.wikipedia.org/w/index.php?title=Hyde%E2%80%93Forster%E2%80%93Mccarthy%E2%80%93Berry_syndrome&action=edit&redlink=1
Hydranencephaly,https://en.wikipedia.org/wiki/Hydranencephaly
Hydrocephalus - Arnold Chiari - allied disorders,https://en.wikipedia.org/wiki/Hydrocephalus_-_Arnold_Chiari_-_allied_disorders
Hydrocephalus autosomal recessive,https://en.wikipedia.org/w/index.php?title=Hydrocephalus_autosomal_recessive&action=edit&redlink=1
Hydrocephalus costovertebral dysplasia Sprengel anomaly,https://en.wikipedia.org/w/index.php?title=Hydrocephalus_costovertebral_dysplasia_Sprengel_anomaly&action=edit&redlink=1
Hydrocephalus craniosynostosis bifid nose,https://en.wikipedia.org/w/index.php?title=Hydrocephalus_craniosynostosis_bifid_nose&action=edit&redlink=1
Hydrocephalus endocardial fibroelastosis cataract,https://en.wikipedia.org/w/index.php?title=Hydrocephalus_endocardial_fibroelastosis_cataract&action=edit&redlink=1
Hydrocephalus growth retardation skeletal anomalies,https://en.wikipedia.org/w/index.php?title=Hydrocephalus_growth_retardation_skeletal_anomalies&action=edit&redlink=1
Hydrocephalus obesity hypogonadism,https://en.wikipedia.org/w/index.php?title=Hydrocephalus_obesity_hypogonadism&action=edit&redlink=1
Hydrocephalus skeletal anomalies,https://en.wikipedia.org/w/index.php?title=Hydrocephalus_skeletal_anomalies&action=edit&redlink=1
Hydrocephalus,https://en.wikipedia.org/wiki/Hydrocephalus
Hydrocephaly corpus callosum agenesis diaphragmatic hernia,https://en.wikipedia.org/w/index.php?title=Hydrocephaly_corpus_callosum_agenesis_diaphragmatic_hernia&action=edit&redlink=1
Hydrocephaly low insertion umbilicus,https://en.wikipedia.org/w/index.php?title=Hydrocephaly_low_insertion_umbilicus&action=edit&redlink=1
Hydrocephaly tall stature joint laxity,https://en.wikipedia.org/w/index.php?title=Hydrocephaly_tall_stature_joint_laxity&action=edit&redlink=1
Hydrolethalus syndrome,https://en.wikipedia.org/wiki/Hydrolethalus_syndrome
Hydronephrosis,https://en.wikipedia.org/wiki/Hydronephrosis
Hydronephrosis peculiar facial expression,https://en.wikipedia.org/w/index.php?title=Hydronephrosis_peculiar_facial_expression&action=edit&redlink=1
Hydrophobia,https://en.wikipedia.org/wiki/Rabies
Hydrops ectrodactyly syndactyly,https://en.wikipedia.org/w/index.php?title=Hydrops_ectrodactyly_syndactyly&action=edit&redlink=1
Hydrops fetalis anemia immune disorder absent thumb,https://en.wikipedia.org/w/index.php?title=Hydrops_fetalis_anemia_immune_disorder_absent_thumb&action=edit&redlink=1
Hydrops fetalis,https://en.wikipedia.org/wiki/Hydrops_fetalis
Hydroxycarboxylic aciduria,https://en.wikipedia.org/wiki/Hydroxycarboxylic_aciduria
Hydroxymethylglutaric aciduria,https://en.wikipedia.org/wiki/Hydroxymethylglutaric_aciduria
Hygroma cervical,https://en.wikipedia.org/wiki/Hygroma_cervical
Hymenolepiasis,https://en.wikipedia.org/wiki/Hymenolepiasis
Hyper IgE,https://en.wikipedia.org/wiki/Hyper_IgE
Hyper IgM syndrome,https://en.wikipedia.org/wiki/Hyper_IgM_syndrome
Hyperadrenalism,https://en.wikipedia.org/wiki/Hyperadrenalism
Hyperaldosteronism familial type 2,https://en.wikipedia.org/wiki/Hyperaldosteronism_familial_type_2
"Hyperaldosteronism, familial type 1","https://en.wikipedia.org/wiki/Hyperaldosteronism,_familial_type_1"
Hyperaldosteronism,https://en.wikipedia.org/wiki/Hyperaldosteronism
Hyperammonemia,https://en.wikipedia.org/wiki/Hyperammonemia
Hyperandrogenism,https://en.wikipedia.org/wiki/Hyperandrogenism
Hyperbilirubinemia transient familial neonatal,https://en.wikipedia.org/w/index.php?title=Hyperbilirubinemia_transient_familial_neonatal&action=edit&redlink=1
Hyperbilirubinemia type 1,https://en.wikipedia.org/w/index.php?title=Hyperbilirubinemia_type_1&action=edit&redlink=1
Hyperbilirubinemia type 2,https://en.wikipedia.org/w/index.php?title=Hyperbilirubinemia_type_2&action=edit&redlink=1
Hyperbilirubinemia,https://en.wikipedia.org/wiki/Hyperbilirubinemia
"Hypercalcemia, familial benign type 1","https://en.wikipedia.org/w/index.php?title=Hypercalcemia,_familial_benign_type_1&action=edit&redlink=1"
"Hypercalcemia, familial benign type 2","https://en.wikipedia.org/w/index.php?title=Hypercalcemia,_familial_benign_type_2&action=edit&redlink=1"
"Hypercalcemia, familial benign type 3","https://en.wikipedia.org/w/index.php?title=Hypercalcemia,_familial_benign_type_3&action=edit&redlink=1"
"Hypercalcemia, familial benign","https://en.wikipedia.org/w/index.php?title=Hypercalcemia,_familial_benign&action=edit&redlink=1"
Hypercalcemia,https://en.wikipedia.org/wiki/Hypercalcemia
Hypercalcinuria idiopathic,https://en.wikipedia.org/wiki/Idiopathic_hypercalcinuria
Hypercalcinuria macular coloboma,https://en.wikipedia.org/w/index.php?title=Hypercalcinuria_macular_coloboma&action=edit&redlink=1
Hypercalcinuria,https://en.wikipedia.org/wiki/Hypercalcinuria
Hypercementosis,https://en.wikipedia.org/wiki/Hypercementosis
Hypercholesterolemia due to arg3500 mutation of Apo B-100,https://en.wikipedia.org/w/index.php?title=Hypercholesterolemia_due_to_arg3500_mutation_of_Apo_B-100&action=edit&redlink=1
Hypercholesterolemia due to LDL receptor deficiency,https://en.wikipedia.org/w/index.php?title=Hypercholesterolemia_due_to_LDL_receptor_deficiency&action=edit&redlink=1
Hypercholesterolemia,https://en.wikipedia.org/wiki/Hypercholesterolemia
Hyperchylomicronemia,https://en.wikipedia.org/wiki/Hyperchylomicronemia
Hyperekplexia,https://en.wikipedia.org/wiki/Hyperekplexia
Hypereosinophilic syndrome,https://en.wikipedia.org/wiki/Hypereosinophilic_syndrome
"Hyperferritinemia, hereditary, with congenital cataracts","https://en.wikipedia.org/w/index.php?title=Hyperferritinemia,_hereditary,_with_congenital_cataracts&action=edit&redlink=1"
Hypergeusia,https://en.wikipedia.org/wiki/Hypergeusia
Hyperglycemia,https://en.wikipedia.org/wiki/Hyperglycemia
Hyperglycerolemia,https://en.wikipedia.org/wiki/Hyperglycerolemia
"Hyperglycinemia, isolated nonketotic type 1","https://en.wikipedia.org/w/index.php?title=Hyperglycinemia,_isolated_nonketotic_type_1&action=edit&redlink=1"
"Hyperglycinemia, isolated nonketotic type 2","https://en.wikipedia.org/w/index.php?title=Hyperglycinemia,_isolated_nonketotic_type_2&action=edit&redlink=1"
"Hyperglycinemia, isolated nonketotic","https://en.wikipedia.org/w/index.php?title=Hyperglycinemia,_isolated_nonketotic&action=edit&redlink=1"
"Hyperglycinemia, ketotic",https://en.wikipedia.org/wiki/Propionic_acidemia
"Hyperglycinemia, non-ketotic",https://en.wikipedia.org/wiki/Glycine_encephalopathy
"Hypergonadotropic ovarian failure, familial or sporadic","https://en.wikipedia.org/w/index.php?title=Hypergonadotropic_ovarian_failure,_familial_or_sporadic&action=edit&redlink=1"
Hyperhidrosis,https://en.wikipedia.org/wiki/Hyperhidrosis
Hyperhomocysteinemia,https://en.wikipedia.org/wiki/Hyperhomocysteinemia
Hyper-IgD syndrome,https://en.wikipedia.org/wiki/Hyperimmunoglobinemia_D_with_recurrent_fever
Hyperimidodipeptiduria,https://en.wikipedia.org/w/index.php?title=Hyperimidodipeptiduria&action=edit&redlink=1
Hyperimmunoglobinemia D with recurrent fever,https://en.wikipedia.org/wiki/Hyperimmunoglobinemia_D_with_recurrent_fever
Hyperimmunoglobulin E - recurrent infection syndrome,https://en.wikipedia.org/w/index.php?title=Hyperimmunoglobulin_E_-_recurrent_infection_syndrome&action=edit&redlink=1
Hyperimmunoglobulinemia D with periodic fever,https://en.wikipedia.org/w/index.php?title=Hyperimmunoglobulinemia_D_with_periodic_fever&action=edit&redlink=1
Hyperimmunoglobulinemia E,https://en.wikipedia.org/wiki/Hyperimmunoglobulinemia_E
Hyperinsulinism due to focal adenomatous hyperplasia,https://en.wikipedia.org/w/index.php?title=Hyperinsulinism_due_to_focal_adenomatous_hyperplasia&action=edit&redlink=1
Hyperinsulinism due to glucokinase deficiency,https://en.wikipedia.org/w/index.php?title=Hyperinsulinism_due_to_glucokinase_deficiency&action=edit&redlink=1
Hyperinsulinism due to glutamodehydrogenase deficiency,https://en.wikipedia.org/w/index.php?title=Hyperinsulinism_due_to_glutamodehydrogenase_deficiency&action=edit&redlink=1
"Hyperinsulinism in children, congenital","https://en.wikipedia.org/wiki/Hyperinsulinism_in_children,_congenital"
"Hyperinsulinism, diffuse","https://en.wikipedia.org/wiki/Hyperinsulinism,_diffuse"
"Hyperinsulinism, focal","https://en.wikipedia.org/wiki/Hyperinsulinism,_focal"
Hyperkalemia,https://en.wikipedia.org/wiki/Hyperkalemia
Hyperkalemic periodic paralysis,https://en.wikipedia.org/wiki/Hyperkalemic_periodic_paralysis
Hyperkeratosis lenticularis perstans of Flegel,https://en.wikipedia.org/wiki/Hyperkeratosis_lenticularis_perstans_of_Flegel
Hyperkeratosis lenticularis perstans,https://en.wikipedia.org/wiki/Hyperkeratosis_lenticularis_perstans
Hyperkeratosis palmoplantar localized acanthokeratolytic,https://en.wikipedia.org/w/index.php?title=Hyperkeratosis_palmoplantar_localized_acanthokeratolytic&action=edit&redlink=1
Hyperkeratosis palmoplantar localized epidermolytic,https://en.wikipedia.org/w/index.php?title=Hyperkeratosis_palmoplantar_localized_epidermolytic&action=edit&redlink=1
Hyperkeratosis palmoplantar with palmar crease hyperkeratosis,https://en.wikipedia.org/w/index.php?title=Hyperkeratosis_palmoplantar_with_palmar_crease_hyperkeratosis&action=edit&redlink=1
Hyperlipoproteinemia type I,https://en.wikipedia.org/wiki/Hyperlipoproteinemia_type_I
Hyperlipoproteinemia type II,https://en.wikipedia.org/wiki/Hyperlipoproteinemia_type_II
Hyperlipoproteinemia type III,https://en.wikipedia.org/wiki/Hyperlipoproteinemia_type_III
Hyperlipoproteinemia type IV,https://en.wikipedia.org/wiki/Hyperlipoproteinemia_type_IV
Hyperlipoproteinemia type V,https://en.wikipedia.org/wiki/Hyperlipoproteinemia_type_V
Hyperlipoproteinemia,https://en.wikipedia.org/wiki/Hyperlipoproteinemia
Hyperlysinemia,https://en.wikipedia.org/wiki/Hyperlysinemia
Hyperopia,https://en.wikipedia.org/wiki/Hyperopia
Hyperornithinemia,https://en.wikipedia.org/w/index.php?title=Hyperornithinemia&action=edit&redlink=1
"Hyperornithinemia, hyperammonemia, homocitrullinuria syndrome","https://en.wikipedia.org/wiki/Hyperornithinemia,_hyperammonemia,_homocitrullinuria_syndrome"
Hyperostosid corticalis deformans juvenilis,https://en.wikipedia.org/w/index.php?title=Hyperostosid_corticalis_deformans_juvenilis&action=edit&redlink=1
Hyperostosis cortical infantile,https://en.wikipedia.org/wiki/Hyperostosis_cortical_infantile
Hyperostosis corticalis generalisata,https://en.wikipedia.org/wiki/Hyperostosis_Corticalis_Generalisata
Hyperostosis frontalis interna,https://en.wikipedia.org/wiki/Hyperostosis_frontalis_interna
Hyperoxaluria type 1,https://en.wikipedia.org/wiki/Hyperoxaluria_type_1
Hyperoxaluria type 2,https://en.wikipedia.org/w/index.php?title=Hyperoxaluria_type_2&action=edit&redlink=1
Hyperoxaluria,https://en.wikipedia.org/wiki/Hyperoxaluria
Hyperparathyroidism,https://en.wikipedia.org/wiki/Hyperparathyroidism
"Hyperparathyroidism, familial, primary","https://en.wikipedia.org/w/index.php?title=Hyperparathyroidism,_familial,_primary&action=edit&redlink=1"
"Hyperparathyroidism, neonatal severe primary","https://en.wikipedia.org/w/index.php?title=Hyperparathyroidism,_neonatal_severe_primary&action=edit&redlink=1"
Hyperphalangism dysmorphy bronchomalacia,https://en.wikipedia.org/w/index.php?title=Hyperphalangism_dysmorphy_bronchomalacia&action=edit&redlink=1
Hyperphenylalaninemia,https://en.wikipedia.org/wiki/Hyperphenylalaninemia
Hyperphenylalaninemia due to pterin-4-alpha-carbin,https://en.wikipedia.org/w/index.php?title=Hyperphenylalaninemia_due_to_pterin-4-alpha-carbin&action=edit&redlink=1
Hyperphenylalaninemia due to dihydropteridine reductase deficiency,https://en.wikipedia.org/w/index.php?title=Hyperphenylalaninemia_due_to_dihydropteridine_reductase_deficiency&action=edit&redlink=1
Hyperphenylalaninemia due to 6-pyruvoyltetrahydrop,https://en.wikipedia.org/w/index.php?title=Hyperphenylalaninemia_due_to_6-pyruvoyltetrahydrop&action=edit&redlink=1
Hyperphenylalaninemia due to dehydratase deficiency,https://en.wikipedia.org/w/index.php?title=Hyperphenylalaninemia_due_to_dehydratase_deficiency&action=edit&redlink=1
Hyperphenylalaninemia due to GTP cyclohydrolase deficiency,https://en.wikipedia.org/w/index.php?title=Hyperphenylalaninemia_due_to_GTP_cyclohydrolase_deficiency&action=edit&redlink=1
Hyperphenylalaninemic embryopathy,https://en.wikipedia.org/w/index.php?title=Hyperphenylalaninemic_embryopathy&action=edit&redlink=1
Hyperpipecolatemia,https://en.wikipedia.org/wiki/Hyperpipecolatemia
Hyperprolactinemia,https://en.wikipedia.org/wiki/Hyperprolactinemia
Hyperprolinemia type II,https://en.wikipedia.org/w/index.php?title=Hyperprolinemia_type_II&action=edit&redlink=1
Hyperprolinemia,https://en.wikipedia.org/wiki/Hyperprolinemia
Hyperreflexia,https://en.wikipedia.org/wiki/Hyperreflexia
Hyper-reninism,https://en.wikipedia.org/wiki/Hyper-reninism
Hypersensitivity,https://en.wikipedia.org/wiki/Hypersensitivity
Hypersensitivity type I,https://en.wikipedia.org/wiki/Type_I_hypersensitivity
Hypersensitivity type II,https://en.wikipedia.org/wiki/Type_II_hypersensitivity
Hypersensitivity type III,https://en.wikipedia.org/wiki/Type_III_hypersensitivity
Hypersensitivity type IV,https://en.wikipedia.org/wiki/Type_IV_hypersensitivity
Hypersomnolence,https://en.wikipedia.org/wiki/Hypersomnolence
Hypertelorism and tetralogy of Fallot,https://en.wikipedia.org/w/index.php?title=Hypertelorism_and_tetralogy_of_Fallot&action=edit&redlink=1
Hypertelorism hypospadias syndrome,https://en.wikipedia.org/w/index.php?title=Hypertelorism_hypospadias_syndrome&action=edit&redlink=1
Hypertension,https://en.wikipedia.org/wiki/Hypertension
"Hypertensive hyperkalemia, familial","https://en.wikipedia.org/w/index.php?title=Hypertensive_hyperkalemia,_familial&action=edit&redlink=1"
Hypertensive hypokalemia familial,https://en.wikipedia.org/w/index.php?title=Hypertensive_hypokalemia_familial&action=edit&redlink=1
Hypertensive retinopathy,https://en.wikipedia.org/wiki/Hypertensive_retinopathy
Hyperthermia induced defects,https://en.wikipedia.org/w/index.php?title=Hyperthermia_induced_defects&action=edit&redlink=1
Hyperthermia,https://en.wikipedia.org/wiki/Hyperthermia
Hyperthyroidism,https://en.wikipedia.org/wiki/Hyperthyroidism
Hyperthyroidism due to mutations in TSH receptor,https://en.wikipedia.org/w/index.php?title=Hyperthyroidism_due_to_mutations_in_TSH_receptor&action=edit&redlink=1
Hypertrichosis atrophic skin ectropion macrostomia,https://en.wikipedia.org/w/index.php?title=Hypertrichosis_atrophic_skin_ectropion_macrostomia&action=edit&redlink=1
Hypertrichosis brachydactyly obesity and mental retardation,https://en.wikipedia.org/w/index.php?title=Hypertrichosis_brachydactyly_obesity_and_mental_retardation&action=edit&redlink=1
Hypertrichosis congenital generalized X linked,https://en.wikipedia.org/w/index.php?title=Hypertrichosis_congenital_generalized_X_linked&action=edit&redlink=1
Hypertrichosis lanuginosa congenita,https://en.wikipedia.org/wiki/Hypertrichosis_lanuginosa_congenita
"Hypertrichosis lanuginosa, acquired","https://en.wikipedia.org/wiki/Hypertrichosis_lanuginosa,_acquired"
Hypertrichosis retinopathy dysmorphism,https://en.wikipedia.org/w/index.php?title=Hypertrichosis_retinopathy_dysmorphism&action=edit&redlink=1
"Hypertrichosis, anterior cervical","https://en.wikipedia.org/w/index.php?title=Hypertrichosis,_anterior_cervical&action=edit&redlink=1"
Hypertrichotic osteochondrodysplasia,https://en.wikipedia.org/w/index.php?title=Hypertrichotic_osteochondrodysplasia&action=edit&redlink=1
Hypertriglycidemia,https://en.wikipedia.org/wiki/Hypertriglycidemia
Hypertrophic branchial myopathy,https://en.wikipedia.org/w/index.php?title=Hypertrophic_branchial_myopathy&action=edit&redlink=1
Hypertrophic cardiomyopathy,https://en.wikipedia.org/wiki/Hypertrophic_cardiomyopathy
Hypertrophic hemangiectasia,https://en.wikipedia.org/w/index.php?title=Hypertrophic_hemangiectasia&action=edit&redlink=1
Hypertrophic myocardiopathy,https://en.wikipedia.org/w/index.php?title=Hypertrophic_myocardiopathy&action=edit&redlink=1
"Hypertrophic osteoarthropathy, primary or idiopathic","https://en.wikipedia.org/w/index.php?title=Hypertrophic_osteoarthropathy,_primary_or_idiopathic&action=edit&redlink=1"
Hypertropia,https://en.wikipedia.org/wiki/Hypertropia
Hypertropic neuropathy of Dejerine-Sottas,https://en.wikipedia.org/w/index.php?title=Hypertropic_neuropathy_of_Dejerine-Sottas&action=edit&redlink=1
Hypertryptophanemia,https://en.wikipedia.org/wiki/Hypertryptophanemia
Hypervitaminosis A,https://en.wikipedia.org/wiki/Hypervitaminosis_A
Hypervitaminosis D,https://en.wikipedia.org/wiki/Hypervitaminosis_D
Hypervitaminosis E,https://en.wikipedia.org/wiki/Hypervitaminosis_E
Hypoactive sexual desire disorder,https://en.wikipedia.org/wiki/Hypoactive_sexual_desire_disorder
Hypoadrenalism,https://en.wikipedia.org/wiki/Hypoadrenalism
Hypoadrenocorticism hypoparathyroidism moniliasis,https://en.wikipedia.org/w/index.php?title=Hypoadrenocorticism_hypoparathyroidism_moniliasis&action=edit&redlink=1
Hypoaldosteronism,https://en.wikipedia.org/wiki/Hypoaldosteronism
Hypo-alphalipoproteinemia primary,https://en.wikipedia.org/w/index.php?title=Hypo-alphalipoproteinemia_primary&action=edit&redlink=1
Hypobetalipoproteinaemia ataxia hearing loss,https://en.wikipedia.org/w/index.php?title=Hypobetalipoproteinaemia_ataxia_hearing_loss&action=edit&redlink=1
"Hypobetalipoprotéinemia, familial","https://en.wikipedia.org/wiki/Hypobetalipoprot%C3%A9inemia,_familial"
"Hypocalcemia, autosomal dominant","https://en.wikipedia.org/w/index.php?title=Hypocalcemia,_autosomal_dominant&action=edit&redlink=1"
Hypocalcemia,https://en.wikipedia.org/wiki/Hypocalcemia
"Hypocalcinuric hypercalcemia, familial type 1","https://en.wikipedia.org/w/index.php?title=Hypocalcinuric_hypercalcemia,_familial_type_1&action=edit&redlink=1"
"Hypocalcinuric hypercalcemia, familial type 2","https://en.wikipedia.org/w/index.php?title=Hypocalcinuric_hypercalcemia,_familial_type_2&action=edit&redlink=1"
"Hypocalcinuric hypercalcemia, familial type 3","https://en.wikipedia.org/w/index.php?title=Hypocalcinuric_hypercalcemia,_familial_type_3&action=edit&redlink=1"
"Hypocalcinuric hypercalcemia, familial","https://en.wikipedia.org/w/index.php?title=Hypocalcinuric_hypercalcemia,_familial&action=edit&redlink=1"
Hypochondriasis,https://en.wikipedia.org/wiki/Hypochondriasis
Hypochondrogenesis,https://en.wikipedia.org/wiki/Hypochondrogenesis
Hypochondroplasia,https://en.wikipedia.org/wiki/Hypochondroplasia
Hypocomplementemic urticarial vasculitis,https://en.wikipedia.org/wiki/Hypocomplementemic_urticarial_vasculitis
Hypodermyasis,https://en.wikipedia.org/wiki/Hypodermyasis
Hypodontia dysplasia of nails,https://en.wikipedia.org/w/index.php?title=Hypodontia_dysplasia_of_nails&action=edit&redlink=1
Hypodontia of incisors and premolars,https://en.wikipedia.org/wiki/Hypodontia_of_incisors_and_premolars
Hypodysfibrinogenemia,https://en.wikipedia.org/wiki/Hypodysfibrinogenemia
"Hypofibrinogenemia, familial","https://en.wikipedia.org/w/index.php?title=Hypofibrinogenemia,_familial&action=edit&redlink=1"
Hypoglycemia with deficiency of glycogen synthetase in the liver,https://en.wikipedia.org/w/index.php?title=Hypoglycemia_with_deficiency_of_glycogen_synthetase_in_the_liver&action=edit&redlink=1
Hypoglycemia,https://en.wikipedia.org/wiki/Hypoglycemia
Hypogonadism cardiomyopathy,https://en.wikipedia.org/w/index.php?title=Hypogonadism_cardiomyopathy&action=edit&redlink=1
Hypogonadism hypogonadotropic due to mutations in GR hormone,https://en.wikipedia.org/w/index.php?title=Hypogonadism_hypogonadotropic_due_to_mutations_in_GR_hormone&action=edit&redlink=1
Hypogonadism male mental retardation skeletal anomaly,https://en.wikipedia.org/w/index.php?title=Hypogonadism_male_mental_retardation_skeletal_anomaly&action=edit&redlink=1
Hypogonadism mitral valve prolapse mental retardation,https://en.wikipedia.org/w/index.php?title=Hypogonadism_mitral_valve_prolapse_mental_retardation&action=edit&redlink=1
Hypogonadism primary partial alopecia,https://en.wikipedia.org/w/index.php?title=Hypogonadism_primary_partial_alopecia&action=edit&redlink=1
Hypogonadism retinitis pigmentosa,https://en.wikipedia.org/w/index.php?title=Hypogonadism_retinitis_pigmentosa&action=edit&redlink=1
"Hypogonadism, isolated, hypogonadotropic","https://en.wikipedia.org/wiki/Hypogonadism,_isolated,_hypogonadotropic"
Hypogonadism,https://en.wikipedia.org/wiki/Hypogonadism
Hypogonadotropic hypogonadism syndactyly,https://en.wikipedia.org/w/index.php?title=Hypogonadotropic_hypogonadism_syndactyly&action=edit&redlink=1
"Hypogonadotropic hypogonadism without anosmia, X linked","https://en.wikipedia.org/w/index.php?title=Hypogonadotropic_hypogonadism_without_anosmia,_X_linked&action=edit&redlink=1"
"Hypogonadotropic hypogonadism-anosmia, X linked","https://en.wikipedia.org/w/index.php?title=Hypogonadotropic_hypogonadism-anosmia,_X_linked&action=edit&redlink=1"
Hypogonadotropic hypogonadism-anosmia,https://en.wikipedia.org/w/index.php?title=Hypogonadotropic_hypogonadism-anosmia&action=edit&redlink=1
Hypohidrotic Ectodermal Dysplasia,https://en.wikipedia.org/wiki/Hypohidrotic_Ectodermal_Dysplasia
Hypokalemia,https://en.wikipedia.org/wiki/Hypokalemia
Hypokalemic alkalosis with hypercalcinuria,https://en.wikipedia.org/w/index.php?title=Hypokalemic_alkalosis_with_hypercalcinuria&action=edit&redlink=1
Hypokalemic periodic paralysis,https://en.wikipedia.org/wiki/Hypokalemic_periodic_paralysis
Hypokalemic periodic paralysis type 1,https://en.wikipedia.org/wiki/Hypokalemic_periodic_paralysis_type_1
Hypokalemic sensory overstimulation,https://en.wikipedia.org/wiki/Hypokalemic_sensory_overstimulation
Hypoketonemic hypoglycemia,https://en.wikipedia.org/w/index.php?title=Hypoketonemic_hypoglycemia&action=edit&redlink=1
Hypolipoproteinemia,https://en.wikipedia.org/wiki/Hypolipoproteinemia
Hypomagnesemia primary,https://en.wikipedia.org/w/index.php?title=Hypomagnesemia_primary&action=edit&redlink=1
Hypomandibular faciocranial dysostosis,https://en.wikipedia.org/w/index.php?title=Hypomandibular_faciocranial_dysostosis&action=edit&redlink=1
Hypomelanotic disorder,https://en.wikipedia.org/wiki/Hypomelanotic_disorder
Hypomelia mullerian duct anomalies,https://en.wikipedia.org/w/index.php?title=Hypomelia_mullerian_duct_anomalies&action=edit&redlink=1
Hypomentia,https://en.wikipedia.org/wiki/Hypomentia
Hypoparathyroidism familial isolated,https://en.wikipedia.org/w/index.php?title=Hypoparathyroidism_familial_isolated&action=edit&redlink=1
Hypoparathyroidism nerve deafness nephrosis,https://en.wikipedia.org/w/index.php?title=Hypoparathyroidism_nerve_deafness_nephrosis&action=edit&redlink=1
