Name,Wikipedia link (en)
Fryns–Smeets–Thiry syndrome,https://en.wikipedia.org/w/index.php?title=Fryns%E2%80%93Smeets%E2%80%93Thiry_syndrome&action=edit&redlink=1
Fucosidosis type 1,https://en.wikipedia.org/wiki/Fucosidosis_type_1
Fucosidosis,https://en.wikipedia.org/wiki/Fucosidosis
Fugue state,https://en.wikipedia.org/wiki/Fugue_state
Fuhrmann–Rieger–De Sousa syndrome,https://en.wikipedia.org/w/index.php?title=Fuhrmann%E2%80%93Rieger%E2%80%93De_Sousa_syndrome&action=edit&redlink=1
Fukuda–Miyanomae–Nakata syndrome,https://en.wikipedia.org/w/index.php?title=Fukuda%E2%80%93Miyanomae%E2%80%93Nakata_syndrome&action=edit&redlink=1
Fukuyama-type muscular dystrophy,https://en.wikipedia.org/wiki/Fukuyama-type_muscular_dystrophy
Fumarase deficiency,https://en.wikipedia.org/wiki/Fumarase_deficiency
Fumaric aciduria,https://en.wikipedia.org/wiki/Fumaric_aciduria
Functioning pancreatic endocrine tumor,https://en.wikipedia.org/wiki/Functioning_pancreatic_endocrine_tumor
Fuqua–Berkovitz syndrome,https://en.wikipedia.org/w/index.php?title=Fuqua%E2%80%93Berkovitz_syndrome&action=edit&redlink=1
Furlong–Kurczynski–Hennessy syndrome,https://en.wikipedia.org/w/index.php?title=Furlong%E2%80%93Kurczynski%E2%80%93Hennessy_syndrome&action=edit&redlink=1
Furukawa–Takagi–Nakao syndrome,https://en.wikipedia.org/w/index.php?title=Furukawa%E2%80%93Takagi%E2%80%93Nakao_syndrome&action=edit&redlink=1
Furunculous myiasis,https://en.wikipedia.org/wiki/Furunculous_myiasis
Fused mandibular incisors,https://en.wikipedia.org/wiki/Fused_mandibular_incisors
